"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF DIABETES AND ITS COMPLICATIONS","J DIABETES COMPLICAT","1056-8727","1873-460X","ENDOCRINOLOGY & METABOLISM","SCIE","6,217","2.9"," 94/186 ","2.9","Q3","2.8","0.8","0.74"," 87/186 ","Q2","Q3","49.7","53.49","0.006","1.244","0.84","Q3",
"INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE","INT J QUAL HEALTH C","1353-4505","1464-3677","HEALTH CARE SCIENCES & SERVICES","SCIE","8,316","2.7"," 60/174 ","2.4","Q3","2.6","0.2","0.74"," 80/175 ","Q2","Q2","65.8","54.57","0.004","0.885","0.774","Q2",
"INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE","INT J QUAL HEALTH C","1353-4505","1464-3677","HEALTH POLICY & SERVICES","SSCI","8,316","2.7"," 38/118 ","2.4","Q3","2.6","0.2","0.74"," 63/119 ","Q2","Q2","68.2","47.48","0.004","0.885","0.774","Q3",
"International Journal of Mining Reclamation and Environment","INT J MIN RECLAM ENV","1748-0930","1748-0949","ENVIRONMENTAL SCIENCES","SCIE","1,051","2.7"," 192/358 ","2.8","Q3","2.4","0.6","0.74"," 144/359 ","Q2","Q3","46.5","60.03","0.001","0.179","0.503","Q3",
"International Journal of Mining Reclamation and Environment","INT J MIN RECLAM ENV","1748-0930","1748-0949","MINING & MINERAL PROCESSING","SCIE","1,051","2.7"," 9/31 ","2.8","Q1","2.4","0.6","0.74"," 10/31 ","Q2","Q2","72.6","69.35","0.001","0.179","0.503","Q1",
"CHRONOBIOLOGY INTERNATIONAL","CHRONOBIOL INT","0742-0528","1525-6073","BIOLOGY","SCIE","7,247","2.2"," 42/109 ","3.1","Q2","1.9","0.4","0.74"," 37/109 ","Q2","Q2","61.9","66.51","0.005","1.1","0.817","Q2",
"CHRONOBIOLOGY INTERNATIONAL","CHRONOBIOL INT","0742-0528","1525-6073","PHYSIOLOGY","SCIE","7,247","2.2"," 49/85 ","3.1","Q2","1.9","0.4","0.74"," 46/85 ","Q2","Q3","42.9","46.47","0.005","1.1","0.817","Q2",
"Cuadernos de Economia-Spain","CUAD ECON-SPAIN","0210-0266","2340-6704","ECONOMICS","ESCI","291","N/A"," N/A ","N/A","N/A","N/A","N/A","0.74"," 197/600 ","Q2","N/A","N/A","67.25","0","0.047","0.193","Q4",
"TRANSACTIONS OF TIANJIN UNIVERSITY","T TIANJIN U","1006-4982","1995-8196","ENERGY & FUELS","ESCI","1,278","6.7"," 46/170 ","N/A","N/A","6.6","0.5","0.73"," 76/173 ","Q2","Q2","73.2","56.36","0.002","0.351","N/A","N/A",
"TRANSACTIONS OF TIANJIN UNIVERSITY","T TIANJIN U","1006-4982","1995-8196","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","1,278","6.7"," 90/438 ","N/A","N/A","6.6","0.5","0.73"," 163/438 ","Q2","Q1","79.6","62.90","0.002","0.351","N/A","N/A",
"ChemBioEng Reviews","CHEMBIOENG REV","2196-9744","2196-9744","ENGINEERING, CHEMICAL","SCIE","1,452","6.2"," 27/170 ","6.2","Q1","6","0.6","0.73"," 47/171 ","Q2","Q1","84.4","72.81","0.001","0.224","0.988","Q1",
"International Journal of Childrens Rights","INT J CHILD RIGHTS","0927-5568","1571-8182","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","678","1.1"," 116/263 ","1.5","Q2","1","0.2","0.73"," 104/263 ","Q2","Q2","56.1","60.65","0.001","0.125","0.426","Q2",
"VIEW","VIEW-CHINA","2688-3988","2688-268X","MATERIALS SCIENCE, BIOMATERIALS","ESCI","1,582","9.7"," 4/53 ","9.4","Q1","9.6","1.4","0.72"," 26/53 ","Q2","Q1","93.4","51.89","0.002","0.446","1.529","Q1",
"VIEW","VIEW-CHINA","2688-3988","2688-268X","NANOSCIENCE & NANOTECHNOLOGY","ESCI","1,582","9.7"," 23/140 ","9.4","Q1","9.6","1.4","0.72"," 60/140 ","Q2","Q1","83.9","57.50","0.002","0.446","1.529","Q1",
"JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A","J BIOMED MATER RES A","1549-3296","1552-4965","ENGINEERING, BIOMEDICAL","SCIE","16,978","3.9"," 42/122 ","4.3","Q2","3.9","0.6","0.72"," 53/122 ","Q2","Q2","66.0","56.97","0.006","1.357","0.655","Q2",
"JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A","J BIOMED MATER RES A","1549-3296","1552-4965","MATERIALS SCIENCE, BIOMATERIALS","SCIE","16,978","3.9"," 27/53 ","4.3","Q2","3.9","0.6","0.72"," 26/53 ","Q2","Q3","50.0","51.89","0.006","1.357","0.655","Q3",
"MOLECULAR DIVERSITY","MOL DIVERS","1381-1991","1573-501X","CHEMISTRY, APPLIED","SCIE","3,994","3.9"," 22/74 ","3.5","Q2","3.8","1","0.72"," 23/74 ","Q2","Q2","70.9","69.59","0.003","0.693","0.484","Q2",
"MOLECULAR DIVERSITY","MOL DIVERS","1381-1991","1573-501X","CHEMISTRY, MEDICINAL","SCIE","3,994","3.9"," 27/72 ","3.5","Q2","3.8","1","0.72"," 40/72 ","Q2","Q2","63.2","45.14","0.003","0.693","0.484","Q3",
"MOLECULAR DIVERSITY","MOL DIVERS","1381-1991","1573-501X","CHEMISTRY, MULTIDISCIPLINARY","SCIE","3,994","3.9"," 79/230 ","3.5","Q2","3.8","1","0.72"," 81/231 ","Q2","Q2","65.9","65.15","0.003","0.693","0.484","Q2",
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, APPLIED","SCIE","10,416","3.1"," 27/74 ","3.4","Q2","2.6","0.9","0.72"," 23/74 ","Q2","Q2","64.2","69.59","0.007","1.602","0.667","Q1",
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, ORGANIC","SCIE","10,416","3.1"," 12/58 ","3.4","Q1","2.6","0.9","0.72"," 16/58 ","Q2","Q1","80.2","73.28","0.007","1.602","0.667","Q1",
"MONTHLY WEATHER REVIEW","MON WEATHER REV","0027-0644","1520-0493","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","29,033","2.8"," 56/110 ","3.6","Q2","2.3","0.8","0.72"," 52/110 ","Q2","Q3","49.5","53.18","0.012","2.514","1.31","Q1",
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH","AUST NZ J PUBL HEAL","1326-0200","1753-6405","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,968","2.6"," 145/403 ","3.2","Q2","2.5","0.6","0.72"," 177/403 ","Q2","Q2","64.1","56.20","0.004","0.83","1.08","Q2",
"Menopause Review-Przeglad Menopauzalny","MENOPAUSE REV","1643-8876","2299-0038","OBSTETRICS & GYNECOLOGY","ESCI","798","2.5"," 45/136 ","2.2","Q3","2.3","0.2","0.72"," 66/136 ","Q2","Q2","67.3","51.84","0.001","0.147","0.426","Q3",
"Transforming Government- People Process and Policy","TRANSFORM GOV-PEOPLE","1750-6166","1750-6174","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","783","2.4"," 46/160 ","2.5","Q2","2.2","0.2","0.72"," 48/161 ","Q2","Q2","71.6","70.50","0.001","0.142","0.487","Q2",
"AGRONOMY JOURNAL","AGRON J","0002-1962","1435-0645","AGRONOMY","SCIE","18,887","2"," 39/125 ","2.5","Q2","1.9","0.5","0.72"," 33/125 ","Q2","Q2","69.2","74.00","0.006","1.347","0.431","Q2",
"OSGOODE HALL LAW JOURNAL","OSGOODE HALL LAW J","0030-6185","0030-6185","LAW","ESCI","339","0.8"," 154/421 ","0.5","Q3","0.7","0.3","0.72"," 178/421 ","Q2","Q2","63.5","57.84","0","0.034","0.228","Q3",
"BIODIVERSITY AND CONSERVATION","BIODIVERS CONSERV","0960-3115","1572-9710","BIODIVERSITY CONSERVATION","SCIE","13,592","3"," 15/74 ","3.5","Q1","2.9","0.7","0.71"," 26/74 ","Q2","Q1","80.4","65.54","0.008","1.669","0.892","Q2",
"BIODIVERSITY AND CONSERVATION","BIODIVERS CONSERV","0960-3115","1572-9710","ECOLOGY","SCIE","13,592","3"," 60/195 ","3.5","Q2","2.9","0.7","0.71"," 89/195 ","Q2","Q2","69.5","54.62","0.008","1.669","0.892","Q2",
"BIODIVERSITY AND CONSERVATION","BIODIVERS CONSERV","0960-3115","1572-9710","ENVIRONMENTAL SCIENCES","SCIE","13,592","3"," 169/358 ","3.5","Q2","2.9","0.7","0.71"," 154/359 ","Q2","Q2","52.9","57.24","0.008","1.669","0.892","Q2",
"Molecular Pain","MOL PAIN","N/A","1744-8069","NEUROSCIENCES","SCIE","3,793","2.8"," 151/310 ","3.2","Q2","2.7","0.9","0.71"," 177/310 ","Q3","Q2","51.5","43.06","0.003","0.591","0.813","Q3",
"JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES","J TOXICOL ENV HEAL A","1528-7394","1087-2620","ENVIRONMENTAL SCIENCES","SCIE","3,956","2.3"," 228/358 ","2.6","Q3","1.6","0.7","0.71"," 154/359 ","Q2","Q3","36.5","57.24","0.001","0.23","0.379","Q4",
"JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES","J TOXICOL ENV HEAL A","1528-7394","1087-2620","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","3,956","2.3"," 177/403 ","2.6","Q2","1.6","0.7","0.71"," 181/403 ","Q2","Q2","56.2","55.21","0.001","0.23","0.379","Q4",
"JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES","J TOXICOL ENV HEAL A","1528-7394","1087-2620","TOXICOLOGY","SCIE","3,956","2.3"," 71/106 ","2.6","Q3","1.6","0.7","0.71"," 53/106 ","Q2","Q3","33.5","50.47","0.001","0.23","0.379","Q4",
"Aquatic Invasions","AQUAT INVASIONS","1798-6540","1818-5487","ECOLOGY","SCIE","1,725","2.2"," 92/195 ","2.3","Q3","2.1","1","0.71"," 89/195 ","Q2","Q2","53.1","54.62","0.001","0.194","0.542","Q3",
"Aquatic Invasions","AQUAT INVASIONS","1798-6540","1818-5487","MARINE & FRESHWATER BIOLOGY","SCIE","1,725","2.2"," 29/119 ","2.3","Q2","2.1","1","0.71"," 37/119 ","Q2","Q1","76.1","69.33","0.001","0.194","0.542","Q2",
"Theory and Research in Education","THEORY RES EDUC","1477-8785","1741-3192","EDUCATION & EDUCATIONAL RESEARCH","ESCI","786","1.3"," 345/756 ","2.3","Q2","1.1","0.2","0.71"," 351/756 ","Q2","Q2","54.4","53.64","0","0.103","0.679","Q2",
"JOURNAL OF NEURO-OPHTHALMOLOGY","J NEURO-OPHTHALMOL","1070-8022","1536-5166","CLINICAL NEUROLOGY","SCIE","2,499","2"," 170/277 ","2.5","Q3","1.9","1.2","0.7"," 139/278 ","Q2","Q3","38.8","50.18","0.003","0.598","0.795","Q3",
"JOURNAL OF NEURO-OPHTHALMOLOGY","J NEURO-OPHTHALMOL","1070-8022","1536-5166","OPHTHALMOLOGY","SCIE","2,499","2"," 38/95 ","2.5","Q2","1.9","1.2","0.7"," 48/95 ","Q2","Q2","60.5","50.00","0.003","0.598","0.795","Q2",
"JOURNAL OF SMALL ANIMAL PRACTICE","J SMALL ANIM PRACT","0022-4510","1748-5827","VETERINARY SCIENCES","SCIE","4,764","1.7"," 56/167 ","1.8","Q2","1.6","0.1","0.7"," 68/168 ","Q2","Q2","66.8","59.82","0.002","0.465","0.453","Q2",
"Journal of Research in Childhood Education","J RES CHILD EDUC","0256-8543","2150-2641","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,013","1.3"," 345/756 ","1.8","Q2","1.2","0.2","0.7"," 357/756 ","Q2","Q2","54.4","52.84","0.001","0.213","0.564","Q2",
"Afghanistan","AFGHANISTAN-UK","2399-357X","2399-3588","ASIAN STUDIES","ESCI","53","0.3"," N/A ","0.4","N/A","0.3","0.1","0.7"," 47/100 ","Q2","N/A","N/A","53.50","0","0.024","0.271","Q3",
"International Journal of Rail Transportation","INT J RAIL TRANSP","2324-8378","2324-8386","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","876","3.4"," 27/72 ","3.6","Q2","3.1","0.5","0.69"," 28/72 ","Q2","Q2","63.2","61.81","0.001","0.242","0.804","Q2",
"Geriatrics & Gerontology International","GERIATR GERONTOL INT","1444-1586","1447-0594","GERIATRICS & GERONTOLOGY","SCIE","6,150","2.4"," 47/74 ","3.1","Q3","2.2","0.4","0.69"," 44/74 ","Q2","Q3","37.2","41.22","0.006","1.212","0.789","Q3",
"Geriatrics & Gerontology International","GERIATR GERONTOL INT","1444-1586","1447-0594","GERONTOLOGY","SSCI","6,150","2.4"," 16/47 ","3.1","Q2","2.2","0.4","0.69"," 22/48 ","Q2","Q2","67.0","55.21","0.006","1.212","0.789","Q2",
"JOURNAL DE MYCOLOGIE MEDICALE","J MYCOL MED","1156-5233","1773-0449","MYCOLOGY","SCIE","1,575","2.2"," 19/33 ","2.4","Q3","2.1","0.5","0.69"," 19/33 ","Q3","Q3","43.9","43.94","0.002","0.364","0.524","Q3",
"Revista Hispanica Moderna","REV HISPAN MOD","0034-9593","1944-6446","LITERATURE, ROMANCE","ESCI","285","<0.1"," N/A ","0.2","N/A","<0.1","<0.1","0.69"," 53/116 ","Q2","N/A","N/A","54.74","0","0.043","0.38","Q1",
"JOURNAL OF ENDOVASCULAR THERAPY","J ENDOVASC THER","1526-6028","1545-1550","PERIPHERAL VASCULAR DISEASE","SCIE","3,982","1.7"," 64/96 ","2.5","Q2","1.4","0.2","0.68"," 33/96 ","Q2","Q3","33.9","66.15","0.005","1.041","0.876","Q2",
"JOURNAL OF ENDOVASCULAR THERAPY","J ENDOVASC THER","1526-6028","1545-1550","SURGERY","SCIE","3,982","1.7"," 133/290 ","2.5","Q2","1.4","0.2","0.68"," 136/290 ","Q2","Q2","54.3","53.28","0.005","1.041","0.876","Q1",
"APPLIED INTELLIGENCE","APPL INTELL","0924-669X","1573-7497","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","14,961","3.4"," 78/197 ","3.9","Q2","3","0.4","0.67"," 87/198 ","Q2","Q2","60.7","56.31","0.02","4.273","0.702","Q2",
"Strategy Science","STRATEG SCI","2333-2050","2333-2077","MANAGEMENT","ESCI","715","2.9"," 185/401 ","3.9","Q2","2.6","3.3","0.67"," 198/402 ","Q2","Q2","54.0","50.87","0.003","0.636","3.051","Q1",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","CHEMISTRY, MULTIDISCIPLINARY","SCIE","1,410","2.3"," 121/230 ","2.3","Q3","2","0.7","0.66"," 89/231 ","Q2","Q3","47.6","61.69","0.001","0.137","0.325","Q3",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","1,410","2.3"," 96/169 ","2.3","Q3","2","0.7","0.66"," 82/169 ","Q2","Q3","43.5","51.78","0.001","0.137","0.325","Q4",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","ENVIRONMENTAL SCIENCES","SCIE","1,410","2.3"," 228/358 ","2.3","Q3","2","0.7","0.66"," 172/359 ","Q2","Q3","36.5","52.23","0.001","0.137","0.325","Q4",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","1,410","2.3"," 29/65 ","2.3","Q2","2","0.7","0.66"," 30/65 ","Q2","Q2","56.2","54.62","0.001","0.137","0.325","Q4",
"SAR AND QSAR IN ENVIRONMENTAL RESEARCH","SAR QSAR ENVIRON RES","1062-936X","1029-046X","TOXICOLOGY","SCIE","1,410","2.3"," 71/106 ","2.3","Q3","2","0.7","0.66"," 60/106 ","Q2","Q3","33.5","43.87","0.001","0.137","0.325","Q4",
"PEDIATRIC EXERCISE SCIENCE","PEDIATR EXERC SCI","0899-8493","1543-2920","PEDIATRICS","SCIE","1,702","1.4"," 99/186 ","1.8","Q3","1.4","0.2","0.66"," 90/186 ","Q2","Q3","47.0","51.88","0.001","0.207","0.514","Q3",
"PEDIATRIC EXERCISE SCIENCE","PEDIATR EXERC SCI","0899-8493","1543-2920","PHYSIOLOGY","SCIE","1,702","1.4"," 73/85 ","1.8","Q4","1.4","0.2","0.66"," 59/85 ","Q2","Q4","14.7","31.18","0.001","0.207","0.514","Q3",
"PEDIATRIC EXERCISE SCIENCE","PEDIATR EXERC SCI","0899-8493","1543-2920","SPORT SCIENCES","SCIE","1,702","1.4"," 78/127 ","1.8","Q3","1.4","0.2","0.66"," 69/127 ","Q2","Q3","39.0","46.06","0.001","0.207","0.514","Q3",
"JOURNAL OF EQUINE VETERINARY SCIENCE","J EQUINE VET SCI","0737-0806","1542-7412","VETERINARY SCIENCES","SCIE","3,323","1.3"," 78/167 ","1.3","Q3","1.2","0.5","0.66"," 76/168 ","Q2","Q2","53.6","55.06","0.002","0.481","0.233","Q3",
"Kinetic and Related Models","KINET RELAT MOD","1937-5093","1937-5077","MATHEMATICS","SCIE","816","1"," 117/489 ","1.1","Q1","0.9","0.2","0.66"," 203/489 ","Q2","Q1","76.2","58.59","0.002","0.376","0.816","Q1",
"Kinetic and Related Models","KINET RELAT MOD","1937-5093","1937-5077","MATHEMATICS, APPLIED","SCIE","816","1"," 181/331 ","1.1","Q2","0.9","0.2","0.66"," 159/331 ","Q2","Q3","45.5","52.11","0.002","0.376","0.816","Q2",
"BIRD STUDY","BIRD STUDY","0006-3657","1944-6705","ORNITHOLOGY","SCIE","1,836","0.7"," 19/29 ","1.4","Q2","0.7","0.1","0.66"," 17/29 ","Q3","Q3","36.2","43.10","0.001","0.122","0.338","Q2",
"Journal of Dance & Somatic Practices","J DANCE SOMAT PRACT","1757-1871","1757-188X","DANCE","ESCI","43","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.66"," 6/10 ","Q3","N/A","N/A","45.00","0","0.014","0.08","Q3",
"Carbon Balance and Management","CARBON BAL MANAGE","1750-0680","1750-0680","ENVIRONMENTAL SCIENCES","SCIE","1,109","3.9"," 120/358 ","4.8","Q2","3.7","0.8","0.65"," 173/359 ","Q2","Q2","66.6","51.95","0.001","0.259","1.115","Q1",
"Revista de Comunicacion-Peru","REV COMUN-PERU","1684-0933","2227-1465","COMMUNICATION","ESCI","204","1.3"," 108/227 ","1.2","Q3","1.2","0.1","0.65"," 107/227 ","Q2","Q2","52.6","53.08","0","0.077","0.269","Q3",
"Collectanea Mathematica","COLLECT MATH","0010-0757","2038-4815","MATHEMATICS","SCIE","540","0.7"," 217/489 ","0.8","Q2","0.7","0.1","0.65"," 210/489 ","Q2","Q2","55.7","57.16","0.001","0.21","0.604","Q2",
"Collectanea Mathematica","COLLECT MATH","0010-0757","2038-4815","MATHEMATICS, APPLIED","SCIE","540","0.7"," 236/331 ","0.8","Q3","0.7","0.1","0.65"," 163/331 ","Q2","Q3","28.9","50.91","0.001","0.21","0.604","Q2",
"KAOHSIUNG JOURNAL OF MEDICAL SCIENCES","KAOHSIUNG J MED SCI","1607-551X","2410-8650","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","2,939","2.7"," 95/189 ","3","Q2","2.7","0.6","0.64"," 92/189 ","Q2","Q3","50.0","51.59","0.003","0.552","0.587","Q3",
"Australian Journal of Rural Health","AUST J RURAL HEALTH","1038-5282","1440-1584","NURSING","SCIE, SSCI","1,808","1.9"," 67/191 ","1.9","Q2","1.6","0.3","0.64"," 103/191 ","Q3","Q2","65.2","46.34","0.002","0.378","0.538","Q2",
"Australian Journal of Rural Health","AUST J RURAL HEALTH","1038-5282","1440-1584","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","1,808","1.9"," 224/403 ","1.9","Q3","1.6","0.3","0.64"," 206/403 ","Q3","Q3","44.5","49.01","0.002","0.378","0.538","Q3",
"Journal of Information Communication & Ethics in Society","J INF COMMUN ETHICS","1477-996X","1758-8871","ETHICS","ESCI","453","1.6"," 31/77 ","2","Q2","1.5","0.1","0.64"," 46/77 ","Q3","Q2","60.4","40.91","0.001","0.128","0.437","Q3",
"EDMETIC","EDMETIC","2254-0059","2254-0059","EDUCATION & EDUCATIONAL RESEARCH","ESCI","201","1.2"," 370/756 ","1.4","Q3","0.9","0.1","0.64"," 385/756 ","Q3","Q2","51.1","49.14","0","0.042","0.22","Q3",
"Journal of Law and Medicine","J LAW MED","1320-159X","1320-159X","LAW","ESCI","404","0.6"," 186/421 ","0.5","Q3","0.4","0.1","0.64"," 197/421 ","Q2","Q2","55.9","53.33","0","0.088","0.143","Q3",
"Problemy Muzykalnoi Nauki-Music Scholarship","PROBL MUZYKALNOI NAU","2782-358X","2782-3598","MUSIC","ESCI","108","0.4"," N/A ","0.2","N/A","<0.1","0.3","0.64"," 43/111 ","Q2","N/A","N/A","61.71","0","0.012","0.018","Q4",
"JOURNAL OF PROCESS CONTROL","J PROCESS CONTR","0959-1524","1873-2771","AUTOMATION & CONTROL SYSTEMS","SCIE","7,034","3.3"," 31/84 ","3.6","Q2","2.9","0.7","0.63"," 36/84 ","Q2","Q2","63.7","57.74","0.005","1.064","0.783","Q2",
"JOURNAL OF PROCESS CONTROL","J PROCESS CONTR","0959-1524","1873-2771","ENGINEERING, CHEMICAL","SCIE","7,034","3.3"," 70/170 ","3.6","Q2","2.9","0.7","0.63"," 56/171 ","Q2","Q2","59.1","67.54","0.005","1.064","0.783","Q1",
"Geothermal Energy","GEOTHERM ENERGY","2195-9706","2195-9706","ENERGY & FUELS","SCIE","784","2.9"," 108/170 ","3.3","Q3","2.7","0.5","0.63"," 87/173 ","Q2","Q3","36.8","50.00","0.001","0.219","0.829","Q2",
"Geothermal Energy","GEOTHERM ENERGY","2195-9706","2195-9706","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","784","2.9"," 80/253 ","3.3","Q2","2.7","0.5","0.63"," 126/253 ","Q2","Q2","68.6","50.40","0.001","0.219","0.829","Q2",
"MEDICAL ONCOLOGY","MED ONCOL","1357-0560","1559-131X","ONCOLOGY","SCIE","6,610","2.8"," 157/322 ","2.7","Q3","2.8","0.8","0.63"," 169/322 ","Q3","Q2","51.4","47.67","0.004","0.813","0.556","Q3",
"Biology Methods & Protocols","BIOL METHODS PROTOC","N/A","2396-8923","BIOCHEMICAL RESEARCH METHODS","ESCI","327","2.5"," 48/85 ","N/A","N/A","2.5","0.2","0.63"," 45/85 ","Q3","Q3","44.1","47.65","0.001","0.182","N/A","N/A",
"Clocks & Sleep","CLOCKS SLEEP","N/A","2624-5175","CLINICAL NEUROLOGY","ESCI","450","2.1"," 160/277 ","2.4","Q3","2","0.5","0.63"," 166/278 ","Q3","Q3","42.4","40.47","0.001","0.218","0.688","Q3",
"Clocks & Sleep","CLOCKS SLEEP","N/A","2624-5175","NEUROSCIENCES","ESCI","450","2.1"," 217/310 ","2.4","Q3","2","0.5","0.63"," 206/310 ","Q3","Q3","30.2","33.71","0.001","0.218","0.688","Q3",
"Entropy","ENTROPY-SWITZ","N/A","1099-4300","PHYSICS, MULTIDISCIPLINARY","SCIE","21,850","2.1"," 43/110 ","2.2","Q2","1.9","0.6","0.63"," 40/110 ","Q2","Q2","61.4","64.09","0.029","6.348","0.496","Q2",
"Journal of Ophthalmology","J OPHTHALMOL","2090-004X","2090-0058","OPHTHALMOLOGY","SCIE","5,048","1.8"," 49/95 ","1.9","Q3","1.8","0.3","0.63"," 56/95 ","Q3","Q3","48.9","41.58","0.006","1.386","0.547","Q3",
"CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY","CAN J PHYSIOL PHARM","0008-4212","1205-7541","PHARMACOLOGY & PHARMACY","SCIE","4,773","1.7"," 251/354 ","1.8","Q3","1.6","0.2","0.63"," 190/354 ","Q3","Q3","29.2","46.47","0.002","0.443","0.346","Q4",
"CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY","CAN J PHYSIOL PHARM","0008-4212","1205-7541","PHYSIOLOGY","SCIE","4,773","1.7"," 64/85 ","1.8","Q4","1.6","0.2","0.63"," 61/85 ","Q3","Q4","25.3","28.82","0.002","0.443","0.346","Q4",
"International Review of Sociology-Revue Internationale de Sociologie","INT REV SOCIOL","0390-6701","1469-9273","SOCIOLOGY","ESCI","606","1"," 135/217 ","1.3","Q3","1","0.2","0.63"," 124/217 ","Q3","Q3","38.0","43.09","0.001","0.11","0.471","Q3",
"ESP Today-Journal of English for Specific Purposes at Tertiary Level","ESP TODAY","2334-9050","2334-9050","LINGUISTICS","ESCI","129","0.9"," 141/297 ","1.1","Q2","0.6","0.5","0.63"," 165/297 ","Q3","Q2","52.7","44.61","0","0.031","0.261","Q4",
"CHEMICAL PHYSICS LETTERS","CHEM PHYS LETT","0009-2614","1873-4448","CHEMISTRY, PHYSICAL","SCIE","45,081","2.8"," 103/178 ","2.4","Q3","2.7","0.6","0.62"," 77/178 ","Q2","Q3","42.4","57.02","0.013","2.882","0.377","Q3",
"CHEMICAL PHYSICS LETTERS","CHEM PHYS LETT","0009-2614","1873-4448","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","45,081","2.8"," 10/40 ","2.4","Q2","2.7","0.6","0.62"," 13/40 ","Q2","Q1","76.3","68.75","0.013","2.882","0.377","Q3",
"CLINICAL CARDIOLOGY","CLIN CARDIOL","0160-9289","1932-8737","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","5,624","2.4"," 97/220 ","2.7","Q2","2.3","0.5","0.62"," 97/220 ","Q2","Q2","56.1","56.14","0.006","1.295","0.8","Q2",
"International Journal of Rheumatic Diseases","INT J RHEUM DIS","1756-1841","1756-185X","RHEUMATOLOGY","SCIE","4,566","2.4"," 26/57 ","2.5","Q2","1.9","0.7","0.62"," 26/57 ","Q2","Q2","55.3","55.26","0.006","1.208","0.619","Q3",
"Dose-Response","DOSE-RESPONSE","1559-3258","1559-3258","PHARMACOLOGY & PHARMACY","SCIE","2,350","2.3"," 199/354 ","2.5","Q3","2.2","0.7","0.62"," 192/354 ","Q2","Q3","43.9","45.90","0.002","0.487","0.454","Q3",
"Dose-Response","DOSE-RESPONSE","1559-3258","1559-3258","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","2,350","2.3"," 85/204 ","2.5","Q2","2.2","0.7","0.62"," 100/204 ","Q2","Q2","58.6","51.23","0.002","0.487","0.454","Q3",
"Global Knowledge Memory and Communication","GLOB KNOWL MEM COMMU","2514-9342","2514-9350","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","670","2.1"," 54/160 ","1.8","Q2","1.7","0.6","0.62"," 59/161 ","Q2","Q2","66.6","63.66","0.001","0.179","0.301","Q3",
