"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"JOURNAL OF HEALTH POPULATION AND NUTRITION","J HEALTH POPUL NUTR","1606-0997","2072-1315","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,471","2.4","Q2","0.55"," 163/403 ","2.7","Q2","2.3","0.5"," 249/403 ","Q3","38.34","0.001","0.216","0.62","59.7","Q3",
"Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring","ALZH DEMENT-DADM","N/A","2352-8729","CLINICAL NEUROLOGY","ESCI","2,446","4","Q1","1.16"," 51/277 ","N/A","N/A","3.7","0.7"," 56/278 ","Q1","80.04","0.007","1.447","N/A","81.8","N/A",
"Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring","ALZH DEMENT-DADM","N/A","2352-8729","NEUROSCIENCES","ESCI","2,446","4","Q2","1.16"," 86/310 ","N/A","N/A","3.7","0.7"," 76/310 ","Q1","75.65","0.007","1.447","N/A","72.4","N/A",
"Psychology of Sexual Orientation and Gender Diversity","PSYCHOL SEX ORIENTAT","2329-0382","2329-0390","PSYCHOLOGY","SCIE","2,446","3.6","Q1","1.33"," 15/92 ","N/A","N/A","3.3","0.5"," 14/92 ","Q1","85.33","0.004","0.801","N/A","84.2","N/A",
"Psychology of Sexual Orientation and Gender Diversity","PSYCHOL SEX ORIENTAT","2329-0382","2329-0390","PSYCHOLOGY, MULTIDISCIPLINARY","SSCI","2,446","3.6","Q1","1.33"," 27/218 ","N/A","N/A","3.3","0.5"," 32/218 ","Q1","85.55","0.004","0.801","N/A","87.8","N/A",
"INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE","INT J TECHNOL ASSESS","0266-4623","1471-6348","HEALTH CARE SCIENCES & SERVICES","SCIE","2,443","2.6","Q2","0.58"," 66/174 ","2.6","Q2","2.1","0.5"," 107/175 ","Q3","39.14","0.002","0.429","0.757","62.4","Q2",
"INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE","INT J TECHNOL ASSESS","0266-4623","1471-6348","MEDICAL INFORMATICS","SCIE","2,443","2.6","Q3","0.58"," 26/44 ","2.6","Q3","2.1","0.5"," 34/44 ","Q3","23.86","0.002","0.429","0.757","42.0","Q3",
"INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE","INT J TECHNOL ASSESS","0266-4623","1471-6348","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,443","2.6","Q2","0.58"," 145/403 ","2.6","Q2","2.1","0.5"," 231/403 ","Q3","42.80","0.002","0.429","0.757","64.1","Q2",
"ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY","ARCH PHYSIOL BIOCHEM","1381-3455","1744-4160","ENDOCRINOLOGY & METABOLISM","SCIE","2,417","2.5","Q3","0.67"," 115/186 ","2.7","Q3","2.5","0.6"," 103/186 ","Q3","44.89","0.002","0.513","0.45","38.4","Q4",
"ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY","ARCH PHYSIOL BIOCHEM","1381-3455","1744-4160","PHYSIOLOGY","SCIE","2,417","2.5","Q2","0.67"," 36/85 ","2.7","Q2","2.5","0.6"," 58/85 ","Q3","32.35","0.002","0.513","0.45","58.2","Q4",
"Dentistry Journal","DENT J-BASEL","N/A","2304-6767","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","2,358","2.5","Q2","1.04"," 43/157 ","N/A","N/A","2.3","0.7"," 46/157 ","Q2","71.02","0.003","0.615","N/A","72.9","N/A",
"Cosmetics","COSMETICS-BASEL","N/A","2079-9284","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","2,349","3.4","Q2","0.85"," 138/313 ","N/A","N/A","3.1","0.9"," 95/313 ","Q2","69.81","0.002","0.405","N/A","56.1","N/A",
"Cosmetics","COSMETICS-BASEL","N/A","2079-9284","DERMATOLOGY","ESCI","2,349","3.4","Q2","0.85"," 24/94 ","N/A","N/A","3.1","0.9"," 30/94 ","Q2","68.62","0.002","0.405","N/A","75.0","N/A",
"ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY","ARCH INSECT BIOCHEM","0739-4462","1520-6327","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","2,337","1.5","Q4","0.61"," 274/313 ","2","Q4","1.5","0.4"," 177/313 ","Q2","43.61","0.002","0.337","0.446","12.6","Q4",
"ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY","ARCH INSECT BIOCHEM","0739-4462","1520-6327","ENTOMOLOGY","SCIE","2,337","1.5","Q2","0.61"," 41/109 ","2","Q2","1.5","0.4"," 49/109 ","Q2","55.50","0.002","0.337","0.446","62.8","Q2",
"ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY","ARCH INSECT BIOCHEM","0739-4462","1520-6327","PHYSIOLOGY","SCIE","2,337","1.5","Q4","0.61"," 70/85 ","2","Q3","1.5","0.4"," 62/85 ","Q2","27.65","0.002","0.337","0.446","18.2","Q4",
"Advances in Theoretical and Mathematical Physics","ADV THEOR MATH PHYS","1095-0761","1095-0753","PHYSICS, MATHEMATICAL","SCIE","2,337","1","Q3","0.32"," 41/60 ","1.5","Q2","1","0.5"," 49/60 ","Q4","19.17","0.002","0.423","1.223","32.5","Q1",
"Advances in Theoretical and Mathematical Physics","ADV THEOR MATH PHYS","1095-0761","1095-0753","PHYSICS, PARTICLES & FIELDS","SCIE","2,337","1","Q4","0.32"," 24/30 ","1.5","Q3","1","0.5"," 24/30 ","Q4","21.67","0.002","0.423","1.223","21.7","Q1",
"Molecular Systems Design & Engineering","MOL SYST DES ENG","2058-9689","2058-9689","CHEMISTRY, PHYSICAL","SCIE","2,301","3.2","Q2","0.47"," 87/178 ","3.6","Q2","3.2","0.8"," 107/178 ","Q3","40.17","0.003","0.739","0.743","51.4","Q2",
"Molecular Systems Design & Engineering","MOL SYST DES ENG","2058-9689","2058-9689","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","2,301","3.2","Q2","0.47"," 201/438 ","3.6","Q2","3.2","0.8"," 255/438 ","Q3","41.89","0.003","0.739","0.743","54.2","Q2",
"Molecular Systems Design & Engineering","MOL SYST DES ENG","2058-9689","2058-9689","NANOSCIENCE & NANOTECHNOLOGY","SCIE","2,301","3.2","Q3","0.47"," 82/140 ","3.6","Q3","3.2","0.8"," 82/140 ","Q3","41.79","0.003","0.739","0.743","41.8","Q2",
"Current Vascular Pharmacology","CURR VASC PHARMACOL","1570-1611","1875-6212","PERIPHERAL VASCULAR DISEASE","SCIE","2,275","2.8","Q2","0.66"," 31/96 ","3.5","Q2","2.7","0.9"," 34/96 ","Q2","65.10","0.002","0.372","0.707","68.2","Q2",
"Current Vascular Pharmacology","CURR VASC PHARMACOL","1570-1611","1875-6212","PHARMACOLOGY & PHARMACY","SCIE","2,275","2.8","Q2","0.66"," 158/354 ","3.5","Q2","2.7","0.9"," 175/354 ","Q2","50.71","0.002","0.372","0.707","55.5","Q2",
"APPLIED ENTOMOLOGY AND ZOOLOGY","APPL ENTOMOL ZOOL","0003-6862","1347-605X","ENTOMOLOGY","SCIE","2,250","1.3","Q2","0.51"," 52/109 ","1.3","Q3","1.2","0.2"," 63/109 ","Q3","42.66","0.001","0.144","0.288","52.8","Q3",
"General Thoracic and Cardiovascular Surgery","GEN THORAC CARDIOVAS","1863-6705","1863-6713","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,232","1.1","Q4","0.37"," 171/220 ","1.2","Q4","1","0.2"," 155/220 ","Q3","29.77","0.003","0.615","0.329","22.5","Q4",
"General Thoracic and Cardiovascular Surgery","GEN THORAC CARDIOVAS","1863-6705","1863-6713","SURGERY","SCIE","2,232","1.1","Q3","0.37"," 195/290 ","1.2","Q3","1","0.2"," 215/290 ","Q3","26.03","0.003","0.615","0.329","32.9","Q3",
"PACKAGING TECHNOLOGY AND SCIENCE","PACKAG TECHNOL SCI","0894-3214","1099-1522","ENGINEERING, MANUFACTURING","SCIE","2,211","2.8","Q2","0.51"," 30/68 ","2.9","Q3","2.4","0.7"," 37/68 ","Q3","46.32","0.001","0.218","0.398","56.6","Q3",
"PACKAGING TECHNOLOGY AND SCIENCE","PACKAG TECHNOL SCI","0894-3214","1099-1522","FOOD SCIENCE & TECHNOLOGY","SCIE","2,211","2.8","Q2","0.51"," 78/173 ","2.9","Q3","2.4","0.7"," 102/173 ","Q3","41.33","0.001","0.218","0.398","55.2","Q3",
"NURSING FORUM","NURS FORUM","0029-6473","1744-6198","NURSING","ESCI","2,198","2.2","Q1","1.14"," 46/191 ","2.6","Q1","2.2","<0.1"," 30/191 ","Q1","84.55","0.003","0.62","0.627","76.2","Q2",
"Neurophotonics","NEUROPHOTONICS","2329-423X","2329-4248","NEUROSCIENCES","SCIE","2,150","4.8","Q1","1.3"," 57/310 ","4.3","Q2","4.1","1"," 53/310 ","Q1","83.06","0.003","0.554","1.116","81.8","Q2",
"Neurophotonics","NEUROPHOTONICS","2329-423X","2329-4248","OPTICS","SCIE","2,150","4.8","Q1","1.3"," 20/119 ","4.3","Q1","4.1","1"," 18/120 ","Q1","85.42","0.003","0.554","1.116","83.6","Q1",
"Materials Testing","MATER TEST","0025-5300","2195-8572","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","2,149","2.4","Q2","0.77"," 14/38 ","1.8","Q2","1.4","0.6"," 11/38 ","Q2","72.37","0.001","0.267","0.171","64.5","Q4",
"Boundary Value Problems","BOUND VALUE PROBL","1687-2770","1687-2770","MATHEMATICS","SCIE","2,149","1","Q1","0.99"," 117/489 ","1.1","Q1","1","0.5"," 89/489 ","Q1","81.90","0.002","0.378","0.28","76.2","Q3",
"Boundary Value Problems","BOUND VALUE PROBL","1687-2770","1687-2770","MATHEMATICS, APPLIED","SCIE","2,149","1","Q3","0.99"," 181/331 ","1.1","Q2","1","0.5"," 85/331 ","Q1","74.47","0.002","0.378","0.28","45.5","Q4",
"ACTA HAEMATOLOGICA","ACTA HAEMATOL-BASEL","0001-5792","1421-9662","HEMATOLOGY","SCIE","2,145","1.7","Q3","0.43"," 68/97 ","2.1","Q3","1.7","0.1"," 59/97 ","Q3","39.69","0.002","0.412","0.585","30.4","Q3",
"International Journal of Extreme Manufacturing","INT J EXTREME MANUF","2631-8644","2631-7990","ENGINEERING, MANUFACTURING","SCIE","2,125","16.1","Q1","1.82"," 1/68 ","14.4","Q1","14.5","3.4"," 7/68 ","Q1","90.44","0.003","0.619","2.651","99.3","Q1",
"International Journal of Extreme Manufacturing","INT J EXTREME MANUF","2631-8644","2631-7990","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","2,125","16.1","Q1","1.82"," 26/438 ","14.4","Q1","14.5","3.4"," 42/438 ","Q1","90.53","0.003","0.619","2.651","94.2","Q1",
"TSINGHUA SCIENCE AND TECHNOLOGY","TSINGHUA SCI TECHNOL","1007-0214","1878-7606","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","2,107","5.2","Q1","1.74"," 40/249 ","3.7","Q2","4.9","1.1"," 23/251 ","Q1","91.04","0.002","0.484","0.752","84.1","Q2",
"TSINGHUA SCIENCE AND TECHNOLOGY","TSINGHUA SCI TECHNOL","1007-0214","1878-7606","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","2,107","5.2","Q1","1.74"," 11/131 ","3.7","Q1","4.9","1.1"," 9/131 ","Q1","93.51","0.002","0.484","0.752","92.0","Q2",
"TSINGHUA SCIENCE AND TECHNOLOGY","TSINGHUA SCI TECHNOL","1007-0214","1878-7606","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,107","5.2","Q1","1.74"," 61/352 ","3.7","Q2","4.9","1.1"," 29/354 ","Q1","91.95","0.002","0.484","0.752","82.8","Q2",
"Journal of Oral Implantology","J ORAL IMPLANTOL","0160-6972","1548-1336","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","2,107","1.5","Q3","0.6"," 89/157 ","1.7","Q3","1.4","0.4"," 97/157 ","Q3","38.54","0.001","0.214","0.372","43.6","Q3",
"IEEE Power & Energy Magazine","IEEE POWER ENERGY M","1540-7977","1558-4216","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,103","3.1","Q2","0.66"," 134/352 ","3.2","Q2","3","1.5"," 152/354 ","Q2","57.20","0.002","0.398","1.016","62.1","Q2",
"FISHERIES MANAGEMENT AND ECOLOGY","FISHERIES MANAG ECOL","0969-997X","1365-2400","FISHERIES","SCIE","2,079","2","Q2","0.75"," 23/62 ","2","Q2","1.9","0.4"," 24/62 ","Q2","62.10","0.001","0.262","0.483","63.7","Q2",
"Universal Access in the Information Society","UNIVERSAL ACCESS INF","1615-5289","1615-5297","COMPUTER SCIENCE, CYBERNETICS","SCIE","2,073","2.1","Q3","0.47"," 20/32 ","2.8","Q2","1.8","0.4"," 14/32 ","Q2","57.81","0.002","0.376","0.494","39.1","Q3",
"Universal Access in the Information Society","UNIVERSAL ACCESS INF","1615-5289","1615-5297","ERGONOMICS","SSCI","2,073","2.1","Q3","0.47"," 14/24 ","2.8","Q2","1.8","0.4"," 17/24 ","Q2","31.25","0.002","0.376","0.494","43.8","Q3",
"Econometrics Journal","ECONOMET J","1368-4221","1368-423X","ECONOMICS","SSCI","2,042","2.9","Q1","1.1"," 123/597 ","4.8","Q1","2.8","0.3"," 121/600 ","Q1","79.92","0.006","1.256","4.815","79.5","Q1",
"Econometrics Journal","ECONOMET J","1368-4221","1368-423X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","2,042","2.9","Q1","1.1"," 25/135 ","4.8","Q1","2.8","0.3"," 25/135 ","Q1","81.85","0.006","1.256","4.815","81.9","Q1",
"Econometrics Journal","ECONOMET J","1368-4221","1368-423X","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","2,042","2.9","Q1","1.1"," 11/67 ","4.8","Q1","2.8","0.3"," 13/67 ","Q1","81.34","0.006","1.256","4.815","84.3","Q1",
"Econometrics Journal","ECONOMET J","1368-4221","1368-423X","STATISTICS & PROBABILITY","SCIE","2,042","2.9","Q1","1.1"," 19/168 ","4.8","Q1","2.8","0.3"," 17/168 ","Q1","90.18","0.006","1.256","4.815","89.0","Q1",
"Plant Pathology Journal","PLANT PATHOLOGY J","1598-2254","2093-9280","PLANT SCIENCES","SCIE","2,015","1.8","Q2","0.6"," 125/265 ","2.5","Q2","1.7","0.5"," 108/265 ","Q2","59.43","0.001","0.244","0.412","53.0","Q2",
"DOCUMENTA OPHTHALMOLOGICA","DOC OPHTHALMOL","0012-4486","1573-2622","OPHTHALMOLOGY","SCIE","2,000","2.6","Q2","1.04"," 26/95 ","2.1","Q2","2.3","0.4"," 25/95 ","Q2","74.21","0.001","0.28","0.585","73.2","Q3",
"INTERNATIONAL JOURNAL OF EXPERIMENTAL PATHOLOGY","INT J EXP PATHOL","0959-9673","1365-2613","PATHOLOGY","SCIE","1,976","1.8","Q3","0.69"," 50/88 ","2.4","Q2","1.8","0.5"," 46/88 ","Q3","48.30","0.001","0.124","0.501","43.8","Q3",
"JOURNAL OF LIPOSOME RESEARCH","J LIPOSOME RES","0898-2104","1532-2394","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,974","3.6","Q2","0.78"," 126/313 ","4.8","Q2","3.4","0.5"," 113/313 ","Q2","64.06","0.001","0.209","0.619","59.9","Q3",
"JOURNAL OF LIPOSOME RESEARCH","J LIPOSOME RES","0898-2104","1532-2394","PHARMACOLOGY & PHARMACY","SCIE","1,974","3.6","Q2","0.78"," 94/354 ","4.8","Q1","3.4","0.5"," 133/354 ","Q2","62.57","0.001","0.209","0.619","73.6","Q2",
"Asia-Pacific Journal of Clinical Oncology","ASIA-PAC J CLIN ONCO","1743-7555","1743-7563","ONCOLOGY","SCIE","1,954","1.4","Q4","0.32"," 263/322 ","1.8","Q4","1.4","0.3"," 263/322 ","Q4","18.48","0.003","0.552","0.472","18.5","Q4",
"ACTA POLONIAE PHARMACEUTICA","ACTA POL PHARM","0001-6837","2353-5288","PHARMACOLOGY & PHARMACY","SCIE","1,879","0.4","Q4","0.11"," 335/354 ","0.4","Q4","0.3","0.1"," 337/354 ","Q4","4.94","0","0.054","0.056","5.5","Q4",
"SPORT PSYCHOLOGIST","SPORT PSYCHOL","0888-4781","1543-2793","HOSPITALITY, LEISURE, SPORT & TOURISM","SSCI","1,865","1.6","Q3","0.53"," 82/139 ","1.8","Q3","1.5","0.3"," 72/139 ","Q3","48.56","0.001","0.162","0.589","41.4","Q2",
"SPORT PSYCHOLOGIST","SPORT PSYCHOL","0888-4781","1543-2793","PSYCHOLOGY","SCIE","1,865","1.6","Q3","0.53"," 59/92 ","1.8","Q3","1.5","0.3"," 60/92 ","Q3","35.33","0.001","0.162","0.589","36.4","Q3",
"SPORT PSYCHOLOGIST","SPORT PSYCHOL","0888-4781","1543-2793","PSYCHOLOGY, APPLIED","SSCI","1,865","1.6","Q3","0.53"," 68/113 ","1.8","Q3","1.5","0.3"," 76/114 ","Q3","33.77","0.001","0.162","0.589","40.3","Q3",
"SPORT PSYCHOLOGIST","SPORT PSYCHOL","0888-4781","1543-2793","SPORT SCIENCES","SCIE","1,865","1.6","Q3","0.53"," 67/127 ","1.8","Q3","1.5","0.3"," 81/127 ","Q3","36.61","0.001","0.162","0.589","47.6","Q3",
"Computational Economics","COMPUT ECON","0927-7099","1572-9974","ECONOMICS","SSCI","1,852","1.9","Q2","0.57"," 223/597 ","1.8","Q2","1.6","0.4"," 268/600 ","Q2","55.42","0.002","0.451","0.352","62.7","Q3",
"Computational Economics","COMPUT ECON","0927-7099","1572-9974","MANAGEMENT","SSCI","1,852","1.9","Q3","0.57"," 251/401 ","1.8","Q3","1.6","0.4"," 228/402 ","Q2","43.41","0.002","0.451","0.352","37.5","Q3",
"Computational Economics","COMPUT ECON","0927-7099","1572-9974","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","1,852","1.9","Q2","0.57"," 47/135 ","1.8","Q2","1.6","0.4"," 66/135 ","Q2","51.48","0.002","0.451","0.352","65.6","Q3",
"EUROPEAN JOURNAL OF ENTOMOLOGY","EUR J ENTOMOL","N/A","1802-8829","ENTOMOLOGY","SCIE","1,844","1.1","Q3","0.54"," 63/109 ","1.1","Q3","0.9","0.4"," 57/109 ","Q3","48.17","0.001","0.127","0.272","42.7","Q3",
"REVISTA MATEMATICA IBEROAMERICANA","REV MAT IBEROAM","0213-2230","N/A","MATHEMATICS","SCIE","1,828","1.3","Q1","1.14"," 67/489 ","1.2","Q1","1.2","0.5"," 66/489 ","Q1","86.61","0.004","0.788","1.179","86.4","Q1",
"ACTA MATHEMATICA HUNGARICA","ACTA MATH HUNG","0236-5294","1588-2632","MATHEMATICS","SCIE","1,801","0.6","Q3","0.69"," 263/489 ","0.7","Q2","0.5","0.1"," 187/489 ","Q2","61.86","0.002","0.46","0.49","46.3","Q2",
"Carbohydrate Polymer Technologies and Applications","CARBOHYDR POLYM TECH","2666-8939","2666-8939","CHEMISTRY, APPLIED","ESCI","1,796","6.2","Q1","0.92"," 11/74 ","6.2","Q1","6.1","1.4"," 13/74 ","Q1","83.11","0.002","0.385","0.82","85.8","Q1",
"Carbohydrate Polymer Technologies and Applications","CARBOHYDR POLYM TECH","2666-8939","2666-8939","POLYMER SCIENCE","ESCI","1,796","6.2","Q1","0.92"," 8/94 ","6.2","Q1","6.1","1.4"," 18/94 ","Q1","81.38","0.002","0.385","0.82","92.0","Q1",
"PATHOBIOLOGY","PATHOBIOLOGY","1015-2008","1423-0291","CELL BIOLOGY","SCIE","1,796","3.5","Q3","0.94"," 110/205 ","4.3","Q2","3.5","0.6"," 66/205 ","Q2","68.05","0.002","0.385","1.002","46.6","Q3",
"PATHOBIOLOGY","PATHOBIOLOGY","1015-2008","1423-0291","PATHOLOGY","SCIE","1,796","3.5","Q1","0.94"," 21/88 ","4.3","Q1","3.5","0.6"," 30/88 ","Q2","66.48","0.002","0.385","1.002","76.7","Q2",
"PHYTOPATHOLOGIA MEDITERRANEA","PHYTOPATHOL MEDITERR","0031-9465","1593-2095","AGRONOMY","SCIE","1,795","1.9","Q2","0.59"," 44/125 ","2.5","Q2","1.7","0.3"," 40/125 ","Q2","68.40","0.001","0.159","0.386","65.2","Q2",
"PHYTOPATHOLOGIA MEDITERRANEA","PHYTOPATHOL MEDITERR","0031-9465","1593-2095","PLANT SCIENCES","SCIE","1,795","1.9","Q2","0.59"," 121/265 ","2.5","Q2","1.7","0.3"," 110/265 ","Q2","58.68","0.001","0.159","0.386","54.5","Q3",
"Marine Biodiversity","MAR BIODIVERS","1867-1616","1867-1624","BIODIVERSITY CONSERVATION","SCIE","1,753","1.5","Q3","0.5"," 42/74 ","1.4","Q3","1.4","0.4"," 37/74 ","Q2","50.68","0.002","0.463","0.388","43.9","Q3",
"Marine Biodiversity","MAR BIODIVERS","1867-1616","1867-1624","MARINE & FRESHWATER BIOLOGY","SCIE","1,753","1.5","Q3","0.5"," 61/119 ","1.4","Q3","1.4","0.4"," 69/119 ","Q2","42.44","0.002","0.463","0.388","49.2","Q3",
"Frontiers in Digital Health","FRONT DIGIT HEALTH","N/A","2673-253X","HEALTH CARE SCIENCES & SERVICES","ESCI","1,751","3.2","Q1","0.76"," 41/174 ","3.3","Q2","3","0.5"," 77/175 ","Q2","56.29","0.004","0.776","0.867","76.7","Q2",
"Frontiers in Digital Health","FRONT DIGIT HEALTH","N/A","2673-253X","MEDICAL INFORMATICS","ESCI","1,751","3.2","Q2","0.76"," 20/44 ","3.3","Q3","3","0.5"," 21/44 ","Q2","53.41","0.004","0.776","0.867","55.7","Q3",
"CYTOMETRY PART B-CLINICAL CYTOMETRY","CYTOM PART B-CLIN CY","1552-4949","1552-4957","MEDICAL LABORATORY TECHNOLOGY","SCIE","1,740","2.3","Q3","1.04"," 16/30 ","2.5","Q2","1.8","1.1"," 10/30 ","Q2","68.33","0.002","0.387","0.68","48.3","Q2",
"CYTOMETRY PART B-CLINICAL CYTOMETRY","CYTOM PART B-CLIN CY","1552-4949","1552-4957","PATHOLOGY","SCIE","1,740","2.3","Q2","1.04"," 42/88 ","2.5","Q2","1.8","1.1"," 25/88 ","Q2","72.16","0.002","0.387","0.68","52.8","Q2",
"Advanced Powder Materials","ADV POWDER MATER","N/A","2772-834X","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","1,723","28.6","Q1","8.38"," 10/438 ","28.6","Q1","27.2","13.7"," 1/438 ","Q1","99.89","0.002","0.354","4.891","97.8","Q1",
"CONTRIBUTIONS TO PLASMA PHYSICS","CONTRIB PLASM PHYS","0863-1042","1521-3986","PHYSICS, FLUIDS & PLASMAS","SCIE","1,719","1.3","Q3","0.51"," 29/40 ","1.2","Q4","1.2","0.5"," 26/40 ","Q3","36.25","0.001","0.288","0.305","28.7","Q4",
"Ginekologia Polska","GINEKOL POL","0017-0011","2543-6767","OBSTETRICS & GYNECOLOGY","SCIE","1,719","1.2","Q3","0.48"," 98/136 ","1.3","Q4","1","0.3"," 95/136 ","Q3","30.51","0.002","0.337","0.269","28.3","Q4",
"Rheumatology and Therapy","RHEUMATOL THER","2198-6576","2198-6584","RHEUMATOLOGY","SCIE","1,707","2.9","Q2","0.83"," 20/57 ","3.6","Q2","2.7","0.4"," 18/57 ","Q2","69.30","0.003","0.754","1.067","65.8","Q2",
"JOURNAL OF RADIOLOGICAL PROTECTION","J RADIOL PROT","0952-4746","1361-6498","ENVIRONMENTAL SCIENCES","SCIE","1,687","1.4","Q4","0.45"," 300/358 ","1.3","Q4","1.1","0.4"," 243/359 ","Q3","32.45","0.002","0.361","0.349","16.3","Q4",
"JOURNAL OF RADIOLOGICAL PROTECTION","J RADIOL PROT","0952-4746","1361-6498","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","1,687","1.4","Q3","0.45"," 21/40 ","1.3","Q3","1.1","0.4"," 28/40 ","Q3","31.25","0.002","0.361","0.349","48.8","Q2",
"JOURNAL OF RADIOLOGICAL PROTECTION","J RADIOL PROT","0952-4746","1361-6498","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,687","1.4","Q3","0.45"," 295/403 ","1.3","Q4","1.1","0.4"," 290/403 ","Q3","28.16","0.002","0.361","0.349","26.9","Q4",
"JOURNAL OF RADIOLOGICAL PROTECTION","J RADIOL PROT","0952-4746","1361-6498","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,687","1.4","Q3","0.45"," 132/204 ","1.3","Q3","1.1","0.4"," 131/204 ","Q3","36.03","0.002","0.361","0.349","35.5","Q3",
"JOURNAL OF THORACIC IMAGING","J THORAC IMAG","0883-5993","1536-0237","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,685","2","Q3","0.83"," 104/204 ","2.2","Q3","1.8","0.7"," 67/204 ","Q2","67.40","0.001","0.326","0.565","49.3","Q3",
"Current Forestry Reports","CURR FOR REP","2198-6436","2198-6436","FORESTRY","SCIE","1,650","9","Q1","2.75"," 1/89 ","11.4","Q1","8.2","1.1"," 1/89 ","Q1","99.44","0.002","0.405","2.356","99.4","Q1",
"Vascular and Endovascular Surgery","VASC ENDOVASC SURG","1538-5744","1938-9116","PERIPHERAL VASCULAR DISEASE","SCIE","1,637","0.7","Q4","0.24"," 85/96 ","0.9","Q4","0.7","0.1"," 80/96 ","Q4","17.19","0.002","0.339","0.281","12.0","Q4",
"Vascular and Endovascular Surgery","VASC ENDOVASC SURG","1538-5744","1938-9116","SURGERY","SCIE","1,637","0.7","Q4","0.24"," 229/290 ","0.9","Q4","0.7","0.1"," 247/290 ","Q4","15.00","0.002","0.339","0.281","21.2","Q3",
"INTERNATIONAL JOURNAL FOR VITAMIN AND NUTRITION RESEARCH","INT J VITAM NUTR RES","0300-9831","1664-2821","NUTRITION & DIETETICS","SCIE","1,616","2","Q3","0.52"," 75/114 ","2","Q3","2","1.2"," 69/114 ","Q3","39.91","0.001","0.173","0.352","34.6","Q4",
"Journal of Preventive Medicine & Public Health","J PREV MED PUBLIC HL","1975-8375","2233-4521","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","1,608","2.8","Q2","0.59"," 134/403 ","N/A","N/A","2.7","0.5"," 229/403 ","Q3","43.30","0.002","0.373","N/A","66.9","N/A",
"Inflammation and Regeneration","INFLAMM REGEN","N/A","1880-8190","IMMUNOLOGY","SCIE","1,599","5","Q2","0.88"," 47/181 ","7.2","Q1","4.9","1.6"," 55/181 ","Q2","69.89","0.002","0.542","1.72","74.3","Q1",
"Inflammation and Regeneration","INFLAMM REGEN","N/A","1880-8190","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","1,599","5","Q1","0.88"," 44/189 ","7.2","Q1","4.9","1.6"," 59/189 ","Q2","69.05","0.002","0.542","1.72","77.0","Q1",
"Future Science OA","FUTUR SCI OA","2056-5623","2056-5623","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","1,584","2.4","Q3","0.44"," 105/189 ","2.6","Q3","2.4","0.6"," 131/189 ","Q3","30.95","0.002","0.38","0.545","44.7","Q3",
