"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"e-rph-Revista electronica de Patrimonio Historico","E-RPH","1988-7213","1988-7213","HUMANITIES, MULTIDISCIPLINARY","ESCI","10","0.1","N/A","0.18"," N/A ","<0.1","N/A","0.1","<0.1"," 272/406 ","Q3","33.13","0","0.004","0.027","N/A","Q4",
"Journal for the History of Modern Theology-Zeitschrift fur Neuere Theologiegeschichte","J HIST MOD THEOL","0943-7592","1612-9776","RELIGION","ESCI","10","0.1","N/A","0.06"," N/A ","0.1","N/A","0.1","<0.1"," 320/339 ","Q4","5.75","0","0.012","0.138","N/A","Q3",
"Lanx-Journal of the Scuola di Specializzazione in Archeologia of the University of Milan","LANX","2035-4797","2035-4797","ARCHAEOLOGY","ESCI","10","<0.1","N/A","0"," N/A ","<0.1","N/A","<0.1","<0.1"," 160/163 ","Q4","2.15","0","0.003","0.023","N/A","Q4",
"Etica & Cine","ETICA CINE","2250-5660","2250-5415","FILM, RADIO, TELEVISION","ESCI","9","<0.1","N/A","0.09"," N/A ","<0.1","N/A","<0.1","<0.1"," 53/64 ","Q4","17.97","0","0.006","0.029","N/A","Q4",
"Abriu-Estudos de Textualidade do Brasil Galicia e Portugal","ABRIU-ESTUD TEXTUAL","2014-8526","2014-8534","HUMANITIES, MULTIDISCIPLINARY","ESCI","8","0.1","N/A","0.06"," N/A ","0.1","N/A","0.1","0.1"," 351/406 ","Q4","13.67","0","0.012","0.107","N/A","Q3",
"Revista Perspectiva Empresarial","REV PERSPECT EMPERSA","2389-8186","2389-8194","BUSINESS","ESCI","8","0.1","Q4","0.01"," 295/302 ","0.1","Q4","0.1","<0.1"," 299/302 ","Q4","1.16","0","0.003","0.019","2.5","Q4",
"Rivista d Arte","RIV ARTE","1122-0732","2240-5550","ART","ESCI","3","<0.1","N/A","0"," N/A ","N/A","N/A","<0.1","<0.1"," 134/142 ","Q4","5.99","0","0","N/A","N/A","N/A",
"Therapeutic Advances in Pulmonary and Critical Care Medicine","THER ADV PULM CRIT C","N/A","2976-8675","RESPIRATORY SYSTEM","ESCI",0,"N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","<0.1"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
