"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF THE ROYAL SOCIETY OF NEW ZEALAND","J ROY SOC NEW ZEAL","0303-6758","1175-8899","MULTIDISCIPLINARY SCIENCES","SCIE","1,110","2.1"," 53/134 ","2.7","Q2","1.8","0.4","0.69"," 41/135 ","Q2","Q2","60.8","70.00","0.001","0.319","0.852","Q2",
"CLINICAL ONCOLOGY","CLIN ONCOL-UK","0936-6555","1433-2981","ONCOLOGY","SCIE","4,268","3.2"," 129/322 ","3.3","Q2","3","1","0.68"," 151/322 ","Q2","Q2","60.1","53.26","0.005","1.055","1.048","Q2",
"Society and Business Review","SOC BUS REV","1746-5680","1746-5699","BUSINESS","ESCI","530","3.1"," 129/302 ","2.4","Q3","2.8","0.4","0.68"," 130/302 ","Q2","Q2","57.5","57.12","0","0.107","0.384","Q3",
"Food Quality and Safety","FOOD QUAL SAF-OXFORD","2399-1399","2399-1402","FOOD SCIENCE & TECHNOLOGY","SCIE","1,174","3"," 73/173 ","4.7","Q2","2.6","0.9","0.68"," 69/173 ","Q2","Q2","58.1","60.40","0.001","0.248","0.703","Q2",
"ICARUS","ICARUS","0019-1035","1090-2643","ASTRONOMY & ASTROPHYSICS","SCIE","26,166","2.5"," 37/84 ","2.8","Q2","2.1","0.7","0.68"," 31/84 ","Q2","Q2","56.5","63.69","0.018","3.957","1.059","Q2",
"JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY","J CARDIOVASC ELECTR","1045-3873","1540-8167","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","8,467","2.3"," 103/220 ","2.7","Q2","2.1","0.7","0.68"," 88/220 ","Q2","Q2","53.4","60.23","0.011","2.301","0.949","Q2",
"MYCOLOGICAL PROGRESS","MYCOL PROG","1617-416X","1861-8952","MYCOLOGY","SCIE","2,667","2.1"," 21/33 ","2.3","Q3","1.9","0.6","0.68"," 20/33 ","Q3","Q3","37.9","40.91","0.002","0.461","0.523","Q3",
"Journal of Mathematics in Industry","J MATH IND","2190-5983","2190-5983","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","173","1.2"," 92/135 ","1.3","Q3","1.1","0.2","0.68"," 51/135 ","Q2","Q3","32.2","62.59","0","0.052","0.344","Q3",
"INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS","INT J HIGH PERFORM C","1094-3420","1741-2846","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","1,118","3.5"," 18/59 ","2.3","Q3","3.3","0.1","0.67"," 26/59 ","Q2","Q2","70.3","56.78","0.002","0.344","0.749","Q2",
"INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS","INT J HIGH PERFORM C","1094-3420","1741-2846","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","1,118","3.5"," 58/169 ","2.3","Q3","3.3","0.1","0.67"," 79/169 ","Q2","Q2","66.0","53.55","0.002","0.344","0.749","Q2",
"INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS","INT J HIGH PERFORM C","1094-3420","1741-2846","COMPUTER SCIENCE, THEORY & METHODS","SCIE","1,118","3.5"," 31/143 ","2.3","Q2","3.3","0.1","0.67"," 56/143 ","Q2","Q1","78.7","61.19","0.002","0.344","0.749","Q2",
"DRUGS IN R&D","DRUGS R&D","1174-5886","1179-6901","PHARMACOLOGY & PHARMACY","SCIE","1,133","2.2"," 204/354 ","2.4","Q3","2.1","0.3","0.67"," 171/354 ","Q2","Q3","42.5","51.84","0.001","0.225","0.725","Q2",
"Software and Systems Modeling","SOFTW SYST MODEL","1619-1366","1619-1374","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,420","2"," 68/131 ","2.1","Q3","1.8","0.7","0.67"," 57/131 ","Q2","Q3","48.5","56.87","0.002","0.337","0.404","Q3",
"Journal of Islamic Marketing","J ISLAMIC MARK","1759-0833","1759-0841","BUSINESS","ESCI","2,673","3.1"," 129/302 ","3.5","Q2","2.5","0.5","0.66"," 137/302 ","Q2","Q2","57.5","54.80","0.002","0.377","0.359","Q3",
"Management Research Review","MANAG RES REV","2040-8269","2040-8277","MANAGEMENT","ESCI","2,978","3.1"," 171/401 ","3.7","Q2","3","0.6","0.66"," 201/402 ","Q2","Q2","57.5","50.12","0.002","0.459","0.61","Q2",
"International Journal of Managerial Finance","INT J MANAG FINANC","1743-9132","1758-6569","BUSINESS, FINANCE","ESCI","1,043","1.8"," 113/231 ","2.7","Q2","1.7","0.3","0.66"," 84/231 ","Q2","Q2","51.3","63.85","0.001","0.164","0.394","Q3",
"ANIMAL BIOLOGY","ANIM BIOL","1570-7555","1570-7563","ZOOLOGY","SCIE","470","1.4"," 64/180 ","1.1","Q3","1.4","0.2","0.66"," 79/180 ","Q2","Q2","64.7","56.39","0","0.068","0.263","Q3",
"Batteries-Basel","BATTERIES-BASEL","N/A","2313-0105","ELECTROCHEMISTRY","SCIE","4,157","4.6"," 16/45 ","5.3","Q2","3.7","1.4","0.65"," 17/45 ","Q2","Q2","65.6","63.33","0.004","0.86","0.822","Q2",
"Batteries-Basel","BATTERIES-BASEL","N/A","2313-0105","ENERGY & FUELS","SCIE","4,157","4.6"," 78/170 ","5.3","Q2","3.7","1.4","0.65"," 85/173 ","Q2","Q2","54.4","51.16","0.004","0.86","0.822","Q2",
"Batteries-Basel","BATTERIES-BASEL","N/A","2313-0105","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","4,157","4.6"," 141/438 ","5.3","Q2","3.7","1.4","0.65"," 192/438 ","Q2","Q2","67.9","56.28","0.004","0.86","0.822","Q2",
"Hepatobiliary & Pancreatic Diseases International","HEPATOB PANCREAT DIS","1499-3872","2352-9377","GASTROENTEROLOGY & HEPATOLOGY","SCIE","2,414","3.6"," 42/143 ","3.2","Q2","3.4","1.7","0.65"," 64/143 ","Q2","Q2","71.0","55.59","0.002","0.427","0.731","Q3",
"INTERNATIONAL JOURNAL OF REMOTE SENSING","INT J REMOTE SENS","0143-1161","1366-5901","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","SCIE","27,078","3"," 16/36 ","3.3","Q2","2.7","0.5","0.65"," 15/36 ","Q2","Q2","56.9","59.72","0.011","2.432","0.666","Q2",
"INTERNATIONAL JOURNAL OF REMOTE SENSING","INT J REMOTE SENS","0143-1161","1366-5901","REMOTE SENSING","SCIE","27,078","3"," 28/62 ","3.3","Q2","2.7","0.5","0.65"," 29/62 ","Q2","Q2","55.6","54.03","0.011","2.432","0.666","Q2",
"MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING","MED BIOL ENG COMPUT","0140-0118","1741-0444","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","7,397","2.6"," 80/169 ","2.7","Q3","2.4","0.6","0.65"," 84/169 ","Q2","Q2","53.0","50.59","0.005","0.999","0.531","Q3",
"MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING","MED BIOL ENG COMPUT","0140-0118","1741-0444","ENGINEERING, BIOMEDICAL","SCIE","7,397","2.6"," 71/122 ","2.7","Q3","2.4","0.6","0.65"," 62/122 ","Q2","Q3","42.2","49.59","0.005","0.999","0.531","Q3",
"MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING","MED BIOL ENG COMPUT","0140-0118","1741-0444","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","7,397","2.6"," 20/65 ","2.7","Q2","2.4","0.6","0.65"," 31/65 ","Q2","Q2","70.0","53.08","0.005","0.999","0.531","Q3",
"MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING","MED BIOL ENG COMPUT","0140-0118","1741-0444","MEDICAL INFORMATICS","SCIE","7,397","2.6"," 26/44 ","2.7","Q3","2.4","0.6","0.65"," 28/44 ","Q2","Q3","42.0","37.50","0.005","0.999","0.531","Q4",
"International Journal of Geosynthetics and Ground Engineering","INT J GEOSYNTH GROUN","2199-9260","2199-9279","ENGINEERING, GEOLOGICAL","ESCI","1,095","2.3"," 31/63 ","2.4","Q2","2","0.7","0.65"," 31/63 ","Q2","Q2","51.6","51.59","0.001","0.217","0.423","Q3",
"Journal of Essential Oil Bearing Plants","J ESSENT OIL BEAR PL","0972-060X","0976-5026","PLANT SCIENCES","SCIE","3,144","2.1"," 109/265 ","2.3","Q2","1.5","0.4","0.65"," 102/265 ","Q2","Q2","59.1","61.70","0.001","0.275","0.251","Q3",
"PATTERN ANALYSIS AND APPLICATIONS","PATTERN ANAL APPL","1433-7541","1433-755X","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","2,169","3.7"," 66/197 ","2.7","Q3","3.6","0.4","0.64"," 93/198 ","Q2","Q2","66.8","53.28","0.002","0.482","0.508","Q3",
"JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY","J OPER RES SOC","0160-5682","1476-9360","MANAGEMENT","SSCI","9,124","2.7"," 196/401 ","3","Q3","2.3","0.5","0.64"," 206/402 ","Q2","Q2","51.2","48.88","0.005","1.102","0.645","Q2",
"JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY","J OPER RES SOC","0160-5682","1476-9360","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","9,124","2.7"," 37/106 ","3","Q2","2.3","0.5","0.64"," 41/106 ","Q2","Q2","65.6","61.79","0.005","1.102","0.645","Q2",
"International Journal of Financial Studies","INT J FINANC STUD","2227-7072","2227-7072","BUSINESS, FINANCE","ESCI","1,113","2.1"," 93/231 ","2.1","Q2","1.9","0.5","0.64"," 91/231 ","Q2","Q2","60.0","60.82","0.001","0.226","0.29","Q3",
"JOURNAL OF CELLULAR BIOCHEMISTRY","J CELL BIOCHEM","0730-2312","1097-4644","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","22,049","3"," 171/313 ","3.1","Q3","2.9","0.7","0.63"," 170/313 ","Q3","Q3","45.5","45.85","0.017","3.659","0.586","Q3",
"JOURNAL OF CELLULAR BIOCHEMISTRY","J CELL BIOCHEM","0730-2312","1097-4644","CELL BIOLOGY","SCIE","22,049","3"," 129/205 ","3.1","Q3","2.9","0.7","0.63"," 112/205 ","Q3","Q3","37.3","45.61","0.017","3.659","0.586","Q4",
"Advances in Public Health","ADV PUBLIC HLTH","2356-6868","2314-7784","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","421","1.7"," 260/403 ","N/A","N/A","1.7","0.2","0.63"," 210/403 ","Q3","Q3","35.6","48.01","0.001","0.115","N/A","N/A",
"EUROPEAN JOURNAL OF PEDIATRIC SURGERY","EUR J PEDIATR SURG","0939-7248","1439-359X","PEDIATRICS","SCIE","2,149","1.5"," 86/186 ","1.7","Q3","1.5","0.3","0.63"," 96/186 ","Q3","Q2","54.0","48.66","0.002","0.382","0.503","Q3",
"EUROPEAN JOURNAL OF PEDIATRIC SURGERY","EUR J PEDIATR SURG","0939-7248","1439-359X","SURGERY","SCIE","2,149","1.5"," 153/290 ","1.7","Q3","1.5","0.3","0.63"," 151/290 ","Q3","Q3","47.4","48.10","0.002","0.382","0.503","Q3",
"BLACK THEOLOGY","BLACK THEOL","1476-9948","1743-1670","RELIGION","ESCI","112","0.3"," N/A ","0.5","N/A","0.3","0.4","0.63"," 128/339 ","Q2","N/A","N/A","62.39","0","0.035","0.254","Q2",
"PHARMACOEPIDEMIOLOGY AND DRUG SAFETY","PHARMACOEPIDEM DR S","1053-8569","1099-1557","PHARMACOLOGY & PHARMACY","SCIE","6,658","2.4"," 188/354 ","2.6","Q3","2.3","0.3","0.62"," 192/354 ","Q3","Q3","47.0","45.90","0.008","1.708","1.107","Q1",
"PHARMACOEPIDEMIOLOGY AND DRUG SAFETY","PHARMACOEPIDEM DR S","1053-8569","1099-1557","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","6,658","2.4"," 163/403 ","2.6","Q2","2.3","0.3","0.62"," 215/403 ","Q3","Q2","59.7","46.77","0.008","1.708","1.107","Q2",
"Advances in Pharmacological and Pharmaceutical Sciences","ADV PHARM PHARM SCI","2633-4682","2633-4690","PHARMACOLOGY & PHARMACY","ESCI","331","2.1"," 210/354 ","2.6","Q3","2.1","0.7","0.62"," 192/354 ","Q3","Q3","40.8","45.90","0","0.078","0.372","Q3",
"Journal of Genetic Counseling","J GENET COUNS","1059-7700","1573-3599","GENETICS & HEREDITY","SCIE","3,257","1.9"," 126/191 ","2.4","Q3","1.3","0.3","0.62"," 103/191 ","Q3","Q3","34.3","46.34","0.004","0.98","0.775","Q3",
"Journal of Genetic Counseling","J GENET COUNS","1059-7700","1573-3599","HEALTH POLICY & SERVICES","SSCI","3,257","1.9"," 65/118 ","2.4","Q3","1.3","0.3","0.62"," 74/119 ","Q3","Q3","45.3","38.24","0.004","0.98","0.775","Q3",
"Journal of Genetic Counseling","J GENET COUNS","1059-7700","1573-3599","SOCIAL SCIENCES, BIOMEDICAL","SSCI","3,257","1.9"," 22/46 ","2.4","Q2","1.3","0.3","0.62"," 32/46 ","Q3","Q2","53.3","31.52","0.004","0.98","0.775","Q2",
"Psyche-A Journal of Entomology","PSYCHE-J ENTOMOL","0033-2615","1687-7438","ENTOMOLOGY","ESCI","323","1.6"," 36/109 ","1.1","Q3","1.6","<0.1","0.62"," 48/109 ","Q2","Q2","67.4","56.42","0","0.014","0.192","Q4",
"Dynamics of Partial Differential Equations","DYNAM PART DIFFER EQ","1548-159X","1548-159X","MATHEMATICS, APPLIED","SCIE","276","1.1"," 163/331 ","1","Q3","1.1","0.6","0.62"," 176/331 ","Q3","Q2","50.9","46.98","0","0.091","0.626","Q2",
"Intellectual Discourse","INTELLECT DISCOURSE","0128-4878","2289-5639","RELIGION","ESCI","208","0.4"," N/A ","0.5","N/A","0.3","<0.1","0.62"," 132/339 ","Q2","N/A","N/A","61.21","0","0.028","0.104","Q3",
"All Earth","ALL EARTH","N/A","2766-9645","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","87","2.2"," 120/253 ","2.2","Q3","2.2","0.7","0.61"," 131/253 ","Q3","Q2","52.8","48.42","0","0.025","0.439","Q3",
"Annals of Actuarial Science","ANN ACTUAR SCI","1748-4995","1748-5002","BUSINESS, FINANCE","ESCI","241","1.5"," 131/231 ","1.2","Q3","1.3","0.4","0.61"," 100/231 ","Q2","Q3","43.5","56.93","0","0.102","0.462","Q3",
"Annals of Actuarial Science","ANN ACTUAR SCI","1748-4995","1748-5002","ECONOMICS","ESCI","241","1.5"," 287/597 ","1.2","Q3","1.3","0.4","0.61"," 246/600 ","Q2","Q2","52.0","59.08","0","0.102","0.462","Q3",
"Annals of Actuarial Science","ANN ACTUAR SCI","1748-4995","1748-5002","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","241","1.5"," 74/135 ","1.2","Q3","1.3","0.4","0.61"," 60/135 ","Q2","Q3","45.6","55.93","0","0.102","0.462","Q3",
"Annals of Actuarial Science","ANN ACTUAR SCI","1748-4995","1748-5002","SOCIAL SCIENCES, MATHEMATICAL METHODS","ESCI","241","1.5"," 31/67 ","1.2","Q3","1.3","0.4","0.61"," 36/67 ","Q2","Q2","54.5","47.01","0","0.102","0.462","Q4",
"Annals of Actuarial Science","ANN ACTUAR SCI","1748-4995","1748-5002","STATISTICS & PROBABILITY","ESCI","241","1.5"," 43/168 ","1.2","Q3","1.3","0.4","0.61"," 65/168 ","Q2","Q2","74.7","61.61","0","0.102","0.462","Q3",
"Medical Science Monitor Basic Research","MED SCI MONIT BASIC","2325-4416","2325-4394","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","648","1.5"," 140/189 ","1.9","Q3","1.5","0.1","0.61"," 98/189 ","Q3","Q3","26.2","48.41","0","0.067","0.372","Q4",
"LANGUAGE AND SPEECH","LANG SPEECH","0023-8309","1756-6053","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","SCIE","1,655","1.1"," 23/35 ","1.5","Q3","1","0.2","0.61"," 24/35 ","Q3","Q3","35.7","32.86","0.001","0.279","0.687","Q2",
"LANGUAGE AND SPEECH","LANG SPEECH","0023-8309","1756-6053","LINGUISTICS","SSCI","1,655","1.1"," 118/297 ","1.5","Q2","1","0.2","0.61"," 171/297 ","Q3","Q2","60.4","42.59","0.001","0.279","0.687","Q2",
"LANGUAGE AND SPEECH","LANG SPEECH","0023-8309","1756-6053","PSYCHOLOGY, EXPERIMENTAL","SSCI","1,655","1.1"," 88/99 ","1.5","Q4","1","0.2","0.61"," 66/99 ","Q3","Q4","11.6","33.84","0.001","0.279","0.687","Q3",
"Jurisprudence-An International Journal of Legal and Political Thought","JURISPRUDENCE","2040-3313","2040-3321","LAW","ESCI","195","0.7"," 171/421 ","0.7","Q2","0.7","0.6","0.61"," 209/421 ","Q2","Q2","59.5","50.48","0","0.101","0.449","Q2",
"Steinbeck Review","STEINBECK REV","1546-007X","1754-6087","LITERATURE, AMERICAN","ESCI","35","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.61"," 15/28 ","Q3","N/A","N/A","48.21","0","0.022","0.177","Q3",
"Current Developments in Nutrition","CURR DEV NUTR","2475-2991","2475-2991","NUTRITION & DIETETICS","ESCI","2,594","3.8"," 35/114 ","4.3","Q2","3.6","0.6","0.6"," 65/114 ","Q3","Q2","69.7","43.42","0.005","1.174","1.189","Q1",
"Frontiers in Aging","FRONT AGING-LAUSANNE","N/A","2673-6217","GERIATRICS & GERONTOLOGY","ESCI","724","3.3"," 35/74 ","3.4","Q3","3.3","0.7","0.6"," 50/74 ","Q3","Q2","53.4","33.11","0.001","0.324","0.913","Q3",
"Biomedical Engineering Letters","BIOMED ENG LETT","2093-9868","2093-985X","ENGINEERING, BIOMEDICAL","SCIE","1,203","3.2"," 56/122 ","4.2","Q2","3.1","0.4","0.6"," 66/122 ","Q3","Q2","54.5","46.31","0.001","0.282","0.797","Q2",
"Freshwater Science","FRESHW SCI","2161-9549","2161-9565","ECOLOGY","SCIE","2,115","1.7"," 123/195 ","1.9","Q3","1.7","0.4","0.6"," 107/195 ","Q2","Q3","37.2","45.38","0.001","0.29","0.512","Q3",
"Freshwater Science","FRESHW SCI","2161-9549","2161-9565","MARINE & FRESHWATER BIOLOGY","SCIE","2,115","1.7"," 52/119 ","1.9","Q2","1.7","0.4","0.6"," 54/119 ","Q2","Q2","56.7","55.04","0.001","0.29","0.512","Q2",
"POLYMER BULLETIN","POLYM BULL","0170-0839","1436-2449","POLYMER SCIENCE","SCIE","12,003","3.1"," 40/94 ","3","Q2","3","0.6","0.59"," 40/94 ","Q2","Q2","58.0","57.98","0.008","1.835","0.39","Q2",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,811","2.7"," 193/313 ","3.2","Q3","2.5","1","0.59"," 185/313 ","Q2","Q3","38.5","41.05","0.005","1.031","0.604","Q3",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOPHYSICS","SCIE","7,811","2.7"," 35/77 ","3.2","Q2","2.5","1","0.59"," 38/77 ","Q2","Q2","55.2","51.30","0.005","1.031","0.604","Q3",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL","SCIE","7,811","2.7"," 111/178 ","3.2","Q2","2.5","1","0.59"," 84/178 ","Q2","Q3","37.9","53.09","0.005","1.031","0.604","Q2",
"Anti-Cancer Agents in Medicinal Chemistry","ANTI-CANCER AGENT ME","1871-5206","1875-5992","CHEMISTRY, MEDICINAL","SCIE","5,630","2.6"," 44/72 ","2.5","Q3","2.5","1","0.59"," 46/72 ","Q3","Q3","39.6","36.81","0.003","0.755","0.374","Q3",
"Anti-Cancer Agents in Medicinal Chemistry","ANTI-CANCER AGENT ME","1871-5206","1875-5992","ONCOLOGY","SCIE","5,630","2.6"," 175/322 ","2.5","Q3","2.5","1","0.59"," 180/322 ","Q3","Q3","45.8","44.25","0.003","0.755","0.374","Q4",
"BMC GASTROENTEROLOGY","BMC GASTROENTEROL","N/A","1471-230X","GASTROENTEROLOGY & HEPATOLOGY","SCIE","9,435","2.5"," 71/143 ","2.7","Q3","2.4","0.4","0.59"," 68/143 ","Q2","Q2","50.7","52.80","0.011","2.469","0.742","Q3",
"JOURNAL OF HYDROINFORMATICS","J HYDROINFORM","1464-7141","1465-1734","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","2,469","2.2"," 99/169 ","2.6","Q3","1.9","0.5","0.59"," 92/169 ","Q2","Q3","41.7","45.86","0.002","0.361","0.468","Q3",
"JOURNAL OF HYDROINFORMATICS","J HYDROINFORM","1464-7141","1465-1734","ENGINEERING, CIVIL","SCIE","2,469","2.2"," 77/181 ","2.6","Q2","1.9","0.5","0.59"," 72/181 ","Q2","Q2","57.7","60.50","0.002","0.361","0.468","Q2",
"JOURNAL OF HYDROINFORMATICS","J HYDROINFORM","1464-7141","1465-1734","ENVIRONMENTAL SCIENCES","SCIE","2,469","2.2"," 239/358 ","2.6","Q3","1.9","0.5","0.59"," 190/359 ","Q2","Q3","33.4","47.21","0.002","0.361","0.468","Q3",
"JOURNAL OF HYDROINFORMATICS","J HYDROINFORM","1464-7141","1465-1734","WATER RESOURCES","SCIE","2,469","2.2"," 67/127 ","2.6","Q2","1.9","0.5","0.59"," 59/127 ","Q2","Q3","47.6","53.94","0.002","0.361","0.468","Q3",
"MOLECULAR VISION","MOL VIS","1090-0535","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","5,215","1.8"," 259/313 ","2","Q4","1.8","0.1","0.59"," 185/313 ","Q3","Q4","17.4","41.05","0.002","0.328","0.548","Q3",
"MOLECULAR VISION","MOL VIS","1090-0535","N/A","OPHTHALMOLOGY","SCIE","5,215","1.8"," 49/95 ","2","Q3","1.8","0.1","0.59"," 62/95 ","Q3","Q3","48.9","35.26","0.002","0.328","0.548","Q3",
"CURRENT MEDICINAL CHEMISTRY","CURR MED CHEM","0929-8673","1875-533X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","20,286","3.5"," 134/313 ","4","Q2","3.5","2.1","0.58"," 190/313 ","Q3","Q2","57.3","39.46","0.01","2.254","0.708","Q3",
"CURRENT MEDICINAL CHEMISTRY","CURR MED CHEM","0929-8673","1875-533X","CHEMISTRY, MEDICINAL","SCIE","20,286","3.5"," 32/72 ","4","Q2","3.5","2.1","0.58"," 48/72 ","Q3","Q2","56.3","34.03","0.01","2.254","0.708","Q2",
"CURRENT MEDICINAL CHEMISTRY","CURR MED CHEM","0929-8673","1875-533X","PHARMACOLOGY & PHARMACY","SCIE","20,286","3.5"," 100/354 ","4","Q2","3.5","2.1","0.58"," 207/354 ","Q3","Q2","71.9","41.67","0.01","2.254","0.708","Q2",
"CYTOMETRY PART A","CYTOM PART A","1552-4922","1552-4930","BIOCHEMICAL RESEARCH METHODS","SCIE","5,156","2.5"," 48/85 ","3.7","Q2","2.1","0.4","0.58"," 52/85 ","Q3","Q3","44.1","39.41","0.005","1.051","1.099","Q1",
"CYTOMETRY PART A","CYTOM PART A","1552-4922","1552-4930","CELL BIOLOGY","SCIE","5,156","2.5"," 148/205 ","3.7","Q3","2.1","0.4","0.58"," 123/205 ","Q3","Q3","28.0","40.24","0.005","1.051","1.099","Q2",
"Food Additives & Contaminants Part B-Surveillance","FOOD ADDIT CONTAM B","1939-3210","1939-3229","CHEMISTRY, APPLIED","SCIE","1,421","2.5"," 32/74 ","3.3","Q2","2.1","0.5","0.58"," 28/74 ","Q2","Q2","57.4","62.84","0.001","0.18","0.5","Q2",
"Food Additives & Contaminants Part B-Surveillance","FOOD ADDIT CONTAM B","1939-3210","1939-3229","FOOD SCIENCE & TECHNOLOGY","SCIE","1,421","2.5"," 93/173 ","3.3","Q2","2.1","0.5","0.58"," 87/173 ","Q2","Q3","46.5","50.00","0.001","0.18","0.5","Q2",
"Food Additives & Contaminants Part B-Surveillance","FOOD ADDIT CONTAM B","1939-3210","1939-3229","TOXICOLOGY","SCIE","1,421","2.5"," 65/106 ","3.3","Q2","2.1","0.5","0.58"," 71/106 ","Q2","Q3","39.2","33.49","0.001","0.18","0.5","Q3",
"IET Smart Grid","IET SMART GRID","N/A","2515-2947","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","695","2.4"," 170/352 ","2.5","Q2","2.2","0.1","0.58"," 166/354 ","Q2","Q2","51.8","53.25","0.001","0.275","0.559","Q2",
"Artnodes","ARTNODES","1695-5951","1695-5951","HUMANITIES, MULTIDISCIPLINARY","ESCI","80","0.2"," N/A ","0.3","N/A","0.2","<0.1","0.58"," 131/406 ","Q2","N/A","N/A","67.86","0","0.035","0.123","Q3",
"Natural Hazards Review","NAT HAZARDS REV","1527-6988","1527-6996","ENGINEERING, CIVIL","SCIE","2,058","1.8"," 95/181 ","2.5","Q2","1.6","0.8","0.57"," 76/181 ","Q2","Q3","47.8","58.29","0.001","0.294","0.531","Q2",
"Natural Hazards Review","NAT HAZARDS REV","1527-6988","1527-6996","ENVIRONMENTAL STUDIES","SSCI","2,058","1.8"," 127/182 ","2.5","Q3","1.6","0.8","0.57"," 117/184 ","Q2","Q3","30.5","36.68","0.001","0.294","0.531","Q3",
"Natural Hazards Review","NAT HAZARDS REV","1527-6988","1527-6996","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","2,058","1.8"," 147/253 ","2.5","Q2","1.6","0.8","0.57"," 141/253 ","Q2","Q3","42.1","44.47","0.001","0.294","0.531","Q3",
"Natural Hazards Review","NAT HAZARDS REV","1527-6988","1527-6996","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","2,058","1.8"," 81/110 ","2.5","Q3","1.6","0.8","0.57"," 66/110 ","Q2","Q3","26.8","40.45","0.001","0.294","0.531","Q4",
"Natural Hazards Review","NAT HAZARDS REV","1527-6988","1527-6996","WATER RESOURCES","SCIE","2,058","1.8"," 78/127 ","2.5","Q3","1.6","0.8","0.57"," 63/127 ","Q2","Q3","39.0","50.79","0.001","0.294","0.531","Q2",
"Patient-Related Outcome Measures","PATIENT-RELAT OUTCOM","1179-271X","1179-271X","HEALTH CARE SCIENCES & SERVICES","ESCI","814","1.8"," 100/174 ","3.2","Q2","1.8","0.3","0.57"," 112/175 ","Q3","Q3","42.8","36.29","0.002","0.339","1.223","Q2",
"Journal of Clinical Pediatric Dentistry","J CLIN PEDIATR DENT","1053-4628","1557-5268","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","1,687","1.5"," 89/157 ","1.4","Q3","1.4","0.4","0.57"," 103/157 ","Q3","Q3","43.6","34.71","0.001","0.18","0.266","Q3",
"Journal of Clinical Pediatric Dentistry","J CLIN PEDIATR DENT","1053-4628","1557-5268","PEDIATRICS","SCIE","1,687","1.5"," 86/186 ","1.4","Q3","1.4","0.4","0.57"," 110/186 ","Q3","Q2","54.0","41.13","0.001","0.18","0.266","Q4",
