"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Journal of Ecological Engineering","J ECOL ENG","2299-8993","2299-8993","ENGINEERING, ENVIRONMENTAL","ESCI","2,339","1.3","Q4","0.15"," 68/81 ","1.2","Q4","1.1","0.5"," 72/81 ","Q4","11.73","0.002","0.414","0.157","16.7","Q4",
"Experimental Hematology & Oncology","EXP HEMATOL ONCOL","N/A","2162-3619","HEMATOLOGY","SCIE","2,300","9.4","Q1","1.6"," 9/97 ","8.3","Q1","8.8","2.2"," 13/97 ","Q1","87.11","0.004","0.779","2.097","91.2","Q1",
"Experimental Hematology & Oncology","EXP HEMATOL ONCOL","N/A","2162-3619","ONCOLOGY","SCIE","2,300","9.4","Q1","1.6"," 32/322 ","8.3","Q1","8.8","2.2"," 36/322 ","Q1","88.98","0.004","0.779","2.097","90.2","Q1",
"Indian Heart Journal","INDIAN HEART J","0019-4832","2213-3763","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","2,297","1.4","Q3","0.33"," 150/220 ","1.7","Q3","1.3","0.5"," 162/220 ","Q3","26.59","0.002","0.483","0.408","32.0","Q3",
"JOURNAL OF NONDESTRUCTIVE EVALUATION","J NONDESTRUCT EVAL","0195-9298","1573-4862","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","2,286","2.6","Q2","0.81"," 13/38 ","2.5","Q2","2.4","0.5"," 10/38 ","Q2","75.00","0.002","0.383","0.471","67.1","Q2",
"AUSTRALASIAN PLANT PATHOLOGY","AUSTRALAS PLANT PATH","0815-3191","1448-6032","PLANT SCIENCES","SCIE","2,258","0.9","Q4","0.34"," 207/265 ","1.4","Q3","0.9","0.3"," 177/265 ","Q3","33.40","0.001","0.174","0.27","22.1","Q3",
"TechTrends","TECHTRENDS","8756-3894","1559-7075","EDUCATION & EDUCATIONAL RESEARCH","ESCI","2,235","2.2","Q1","1.14"," 169/756 ","2.8","Q1","2","0.6"," 186/756 ","Q1","75.46","0.002","0.526","0.646","77.7","Q2",
"ADVANCES IN ANATOMIC PATHOLOGY","ADV ANAT PATHOL","1072-4109","1533-4031","PATHOLOGY","SCIE","2,213","5.1","Q1","1.05"," 9/88 ","5.2","Q1","5.1","1.4"," 24/88 ","Q2","73.30","0.002","0.418","1.318","90.3","Q1",
"DARU-Journal of Pharmaceutical Sciences","DARU","N/A","2008-2231","PHARMACOLOGY & PHARMACY","SCIE","2,211","2.5","Q3","0.85"," 180/354 ","4.2","Q1","2.5","0.4"," 112/354 ","Q2","68.50","0.001","0.288","0.689","49.3","Q2",
"CANADIAN JOURNAL OF PLANT PATHOLOGY","CAN J PLANT PATHOL","0706-0661","1715-2992","PLANT SCIENCES","SCIE","2,185","1.6","Q3","0.45"," 138/265 ","1.9","Q3","1.4","0.3"," 142/265 ","Q3","46.60","0.001","0.216","0.355","48.1","Q3",
"Journal of Maps","J MAPS","1744-5647","1744-5647","GEOGRAPHY","SSCI","2,148","1.9","Q2","0.73"," 57/171 ","2.1","Q2","1.5","0.3"," 61/172 ","Q2","64.83","0.002","0.498","0.555","67.0","Q2",
"Journal of Maps","J MAPS","1744-5647","1744-5647","GEOGRAPHY, PHYSICAL","SCIE","2,148","1.9","Q3","0.73"," 34/65 ","2.1","Q3","1.5","0.3"," 30/65 ","Q2","54.62","0.002","0.498","0.555","48.5","Q3",
"QUARTERLY REVIEWS OF BIOPHYSICS","Q REV BIOPHYS","0033-5835","1469-8994","BIOPHYSICS","SCIE","2,135","7.2","Q1","1"," 6/77 ","6.1","Q1","7.2","1"," 10/77 ","Q1","87.66","0.001","0.249","2.594","92.9","Q1",
"PSYCHIATRY-INTERPERSONAL AND BIOLOGICAL PROCESSES","PSYCHIATRY","0033-2747","1943-281X","PSYCHIATRY","SCIE, SSCI","2,129","2.7","Q2","0.58"," 109/276 ","2.5","Q3","2.6","0.8"," 164/276 ","Q3","40.76","0.001","0.157","0.753","60.7","Q3",
"Annals of Dermatology","ANN DERMATOL","1013-9087","2005-3894","DERMATOLOGY","SCIE","2,128","1.5","Q3","0.51"," 59/94 ","1.8","Q3","1.4","0.1"," 62/94 ","Q3","34.57","0.001","0.327","0.481","37.8","Q3",
"JPAD-Journal of Prevention of Alzheimers Disease","JPAD-J PREV ALZHEIM","2274-5807","2426-0266","CLINICAL NEUROLOGY","SCIE","2,110","8.5","Q1","1.88"," 10/277 ","6.9","Q1","8","1.2"," 17/278 ","Q1","94.06","0.006","1.218","2.509","96.6","Q1",
"Pain Management Nursing","PAIN MANAG NURS","1524-9042","1532-8635","NURSING","SCIE, SSCI","2,098","1.6","Q2","0.92"," 88/191 ","2.1","Q2","1.5","0.5"," 60/191 ","Q2","68.85","0.002","0.445","0.539","54.2","Q2",
"Revista da Escola de Enfermagem da USP","REV ESC ENFERM USP","0080-6234","1980-220X","NURSING","SCIE, SSCI","2,094","1.2","Q3","0.45"," 118/191 ","1.5","Q3","1.1","0.1"," 140/191 ","Q3","26.96","0.002","0.425","0.326","38.5","Q3",
"Journal of Experimental Zoology Part A-Ecological and Integrative Physiology","J EXP ZOOL PART A","2471-5638","2471-5646","ZOOLOGY","SCIE","2,083","1.9","Q1","1.16"," 31/180 ","2.4","Q1","1.8","0.3"," 17/180 ","Q1","90.83","0.002","0.498","0.755","83.1","Q1",
"Journal of Geriatric Cardiology","J GERIATR CARDIOL","1671-5411","1671-5411","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,057","1.8","Q3","0.44"," 128/220 ","2.7","Q2","1.7","0.5"," 134/220 ","Q3","39.32","0.003","0.567","0.78","42.0","Q2",
"Journal of Geriatric Cardiology","J GERIATR CARDIOL","1671-5411","1671-5411","GERIATRICS & GERONTOLOGY","SCIE","2,057","1.8","Q3","0.44"," 54/74 ","2.7","Q3","1.7","0.5"," 59/74 ","Q3","20.95","0.003","0.567","0.78","27.7","Q3",
"Ethiopian Journal of Health Sciences","ETHIOP J HEALTH SCI","1029-1857","2413-7170","HEALTH CARE SCIENCES & SERVICES","ESCI","2,043","1.5","Q3","0.38"," 120/174 ","1.8","Q3","1.3","0.2"," 151/175 ","Q4","14.00","0.002","0.416","0.388","31.3","Q4",
"IAWA JOURNAL","IAWA J","0928-1541","2294-1932","FORESTRY","SCIE","2,038","1.4","Q2","0.65"," 44/89 ","1.9","Q2","1.2","2.8"," 36/89 ","Q2","60.11","0.001","0.126","0.426","51.1","Q2",
"Orthodontics & Craniofacial Research","ORTHOD CRANIOFAC RES","1601-6335","1601-6343","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","2,036","2.4","Q2","0.92"," 46/157 ","2.7","Q2","2.2","0.4"," 57/157 ","Q2","64.01","0.002","0.437","0.654","71.0","Q2",
"Advances in Materials and Processing Technologies","ADV MATER PROCESS TE","2374-068X","2374-0698","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","1,974","2","Q3","0.35"," 292/438 ","2.1","Q3","1.7","0.6"," 311/438 ","Q3","29.11","0.002","0.351","0.236","33.4","Q4",
"JOURNAL OF PEDIATRIC ORTHOPAEDICS-PART B","J PEDIATR ORTHOP B","1060-152X","1473-5865","ORTHOPEDICS","SCIE","1,963","0.9","Q4","0.53"," 105/136 ","1.1","Q4","0.8","0.4"," 96/136 ","Q3","29.78","0.001","0.311","0.337","23.2","Q3",
"JOURNAL OF PEDIATRIC ORTHOPAEDICS-PART B","J PEDIATR ORTHOP B","1060-152X","1473-5865","PEDIATRICS","SCIE","1,963","0.9","Q3","0.53"," 138/186 ","1.1","Q3","0.8","0.4"," 118/186 ","Q3","36.83","0.001","0.311","0.337","26.1","Q3",
"International Journal of Naval Architecture and Ocean Engineering","INT J NAV ARCH OCEAN","2092-6782","2092-6790","ENGINEERING, MARINE","SCIE","1,939","2.3","Q2","0.7"," 8/25 ","2.6","Q1","2","1"," 8/25 ","Q2","70.00","0.001","0.288","0.434","70.0","Q2",
"TEXAS HEART INSTITUTE JOURNAL","TEX HEART I J","0730-2347","1526-6702","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,938","0.8","Q4","0.16"," 183/220 ","1","Q4","0.7","0.2"," 189/220 ","Q4","14.32","0.001","0.173","0.347","17.0","Q4",
"Hepatobiliary Surgery and Nutrition","HEPATOBIL SURG NUTR","2304-3881","2304-389X","GASTROENTEROLOGY & HEPATOLOGY","SCIE","1,934","6.1","Q1","1.11"," 19/143 ","6.5","Q1","5.4","1.3"," 27/143 ","Q1","81.47","0.002","0.534","1.567","87.1","Q1",
"Hepatobiliary Surgery and Nutrition","HEPATOBIL SURG NUTR","2304-3881","2304-389X","NUTRITION & DIETETICS","SCIE","1,934","6.1","Q1","1.11"," 12/114 ","6.5","Q1","5.4","1.3"," 17/114 ","Q1","85.53","0.002","0.534","1.567","89.9","Q1",
"Hepatobiliary Surgery and Nutrition","HEPATOBIL SURG NUTR","2304-3881","2304-389X","SURGERY","SCIE","1,934","6.1","Q1","1.11"," 10/290 ","6.5","Q1","5.4","1.3"," 54/290 ","Q1","81.55","0.002","0.534","1.567","96.7","Q1",
"SILVA FENNICA","SILVA FENN","0037-5330","2242-4075","FORESTRY","SCIE","1,926","1.7","Q2","0.64"," 36/89 ","1.6","Q3","1.6","0.2"," 37/89 ","Q2","58.99","0.001","0.125","0.344","60.1","Q2",
"Magnetochemistry","MAGNETOCHEMISTRY","N/A","2312-7481","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","1,837","2.6","Q2","0.47"," 20/44 ","2.7","Q2","2.3","0.8"," 32/44 ","Q3","28.41","0.002","0.372","0.386","55.7","Q2",
"Magnetochemistry","MAGNETOCHEMISTRY","N/A","2312-7481","CHEMISTRY, PHYSICAL","SCIE","1,837","2.6","Q3","0.47"," 117/178 ","2.7","Q3","2.3","0.8"," 107/178 ","Q3","40.17","0.002","0.372","0.386","34.6","Q3",
"Magnetochemistry","MAGNETOCHEMISTRY","N/A","2312-7481","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,837","2.6","Q3","0.47"," 247/438 ","2.7","Q3","2.3","0.8"," 255/438 ","Q3","41.89","0.002","0.372","0.386","43.7","Q3",
"SIGMOD RECORD","SIGMOD REC","0163-5808","1943-5835","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","1,826","0.9","Q4","0.25"," 203/249 ","1.2","Q4","0.8","0.2"," 203/251 ","Q4","19.32","0","0.085","0.407","18.7","Q3",
"SIGMOD RECORD","SIGMOD REC","0163-5808","1943-5835","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,826","0.9","Q4","0.25"," 106/131 ","1.2","Q4","0.8","0.2"," 114/131 ","Q4","13.36","0","0.085","0.407","19.5","Q3",
"INQUIRY-THE JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING","INQUIRY-J HEALTH CAR","0046-9580","1945-7243","HEALTH CARE SCIENCES & SERVICES","SCIE","1,805","1.7","Q3","0.63"," 106/174 ","2","Q3","1.7","0.5"," 97/175 ","Q3","44.86","0.003","0.674","0.61","39.4","Q3",
"INQUIRY-THE JOURNAL OF HEALTH CARE ORGANIZATION PROVISION AND FINANCING","INQUIRY-J HEALTH CAR","0046-9580","1945-7243","HEALTH POLICY & SERVICES","SSCI","1,805","1.7","Q3","0.63"," 76/118 ","2","Q3","1.7","0.5"," 72/119 ","Q3","39.92","0.003","0.674","0.61","36.0","Q3",
"Acta Orthopaedica Belgica","ACTA ORTHOP BELG","0001-6462","0001-6462","ORTHOPEDICS","SCIE","1,789","0.5","Q4","0.17"," 118/136 ","0.6","Q4","0.5","<0.1"," 124/136 ","Q4","9.19","0.001","0.173","0.18","13.6","Q4",
"Progress in Earth and Planetary Science","PROG EARTH PLANET SC","2197-4284","2197-4284","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,787","3.5","Q1","0.74"," 58/253 ","3.6","Q2","3.3","0.6"," 104/253 ","Q2","59.09","0.004","0.811","1.269","77.3","Q1",
"JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","J RES NATL INST STAN","1044-677X","2165-7254","INSTRUMENTS & INSTRUMENTATION","SCIE","1,785","1.3","Q3","0.33"," 56/76 ","1.3","Q4","1.3","N/A"," 58/76 ","Q3","24.34","0","0.103","0.383","27.0","Q3",
"JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","J RES NATL INST STAN","1044-677X","2165-7254","PHYSICS, APPLIED","SCIE","1,785","1.3","Q4","0.33"," 141/179 ","1.3","Q4","1.3","N/A"," 133/179 ","Q3","25.98","0","0.103","0.383","21.5","Q3",
"Acta Botanica Brasilica","ACTA BOT BRAS","0102-3306","1677-941X","PLANT SCIENCES","SCIE","1,768","0.9","Q4","0.29"," 207/265 ","1.3","Q3","0.9","0.1"," 199/265 ","Q4","25.09","0.001","0.189","0.287","22.1","Q3",
"Journal of Experimental Nanoscience","J EXP NANOSCI","1745-8080","1745-8099","CHEMISTRY, MULTIDISCIPLINARY","SCIE","1,752","2.6","Q2","0.51"," 111/230 ","2.6","Q2","2.5","0.5"," 110/231 ","Q2","52.60","0","0.077","0.314","52.0","Q3",
"Journal of Experimental Nanoscience","J EXP NANOSCI","1745-8080","1745-8099","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,752","2.6","Q3","0.51"," 247/438 ","2.6","Q3","2.5","0.5"," 243/438 ","Q2","44.63","0","0.077","0.314","43.7","Q3",
"Journal of Experimental Nanoscience","J EXP NANOSCI","1745-8080","1745-8099","NANOSCIENCE & NANOTECHNOLOGY","SCIE","1,752","2.6","Q3","0.51"," 94/140 ","2.6","Q3","2.5","0.5"," 79/140 ","Q2","43.93","0","0.077","0.314","33.2","Q4",
"Journal of Experimental Nanoscience","J EXP NANOSCI","1745-8080","1745-8099","PHYSICS, APPLIED","SCIE","1,752","2.6","Q2","0.51"," 81/179 ","2.6","Q2","2.5","0.5"," 100/179 ","Q2","44.41","0","0.077","0.314","55.0","Q3",
"MedComm","MEDCOMM","N/A","2688-2663","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","1,737","10.7","Q1","1.67"," 11/189 ","9.7","Q1","10.3","1.6"," 17/189 ","Q1","91.27","0.002","0.527","1.992","94.4","Q1",
"JOURNAL OF PHARMACY PRACTICE","J PHARM PRACT","0897-1900","1531-1937","PHARMACOLOGY & PHARMACY","ESCI","1,684","1","Q4","0.29"," 301/354 ","1.2","Q4","1","0.2"," 293/354 ","Q4","17.37","0.002","0.501","0.313","15.1","Q4",
"NEW ZEALAND JOURNAL OF AGRICULTURAL RESEARCH","NEW ZEAL J AGR RES","0028-8233","1175-8775","AGRICULTURE, MULTIDISCIPLINARY","SCIE","1,625","1.5","Q2","0.5"," 36/89 ","1.4","Q2","1.1","0.4"," 34/89 ","Q2","62.36","0","0.084","0.226","60.1","Q2",
"Neurology-Genetics","NEUROL-GENET","2376-7839","2376-7839","CLINICAL NEUROLOGY","SCIE","1,618","3","Q2","0.9"," 95/277 ","3.1","Q2","3","1.3"," 87/278 ","Q2","68.88","0.004","0.775","1.208","65.9","Q2",
"Neurology-Genetics","NEUROL-GENET","2376-7839","2376-7839","GENETICS & HEREDITY","SCIE","1,618","3","Q2","0.9"," 77/191 ","3.1","Q2","3","1.3"," 61/191 ","Q2","68.32","0.004","0.775","1.208","59.9","Q2",
"International Journal of Public Sector Management","INT J PUBLIC SECT MA","0951-3558","1758-6666","MANAGEMENT","ESCI","1,616","2.5","Q3","0.76"," 211/401 ","2.9","Q3","2.1","0.5"," 174/402 ","Q2","56.84","0.001","0.237","0.607","47.5","Q2",
"International Journal of Public Sector Management","INT J PUBLIC SECT MA","0951-3558","1758-6666","PUBLIC ADMINISTRATION","ESCI","1,616","2.5","Q2","0.76"," 32/91 ","2.9","Q2","2.1","0.5"," 47/91 ","Q2","48.90","0.001","0.237","0.607","65.4","Q2",
"ATOMIZATION AND SPRAYS","ATOMIZATION SPRAY","1044-5110","1936-2684","ENGINEERING, CHEMICAL","SCIE","1,613","1","Q4","0.28"," 132/170 ","1.1","Q4","0.9","0.2"," 112/171 ","Q3","34.80","0.001","0.109","0.239","22.6","Q3",
"ATOMIZATION AND SPRAYS","ATOMIZATION SPRAY","1044-5110","1936-2684","ENGINEERING, MECHANICAL","SCIE","1,613","1","Q4","0.28"," 145/180 ","1.1","Q4","0.9","0.2"," 142/180 ","Q3","21.39","0.001","0.109","0.239","19.7","Q3",
"ATOMIZATION AND SPRAYS","ATOMIZATION SPRAY","1044-5110","1936-2684","ENGINEERING, MULTIDISCIPLINARY","SCIE","1,613","1","Q3","0.28"," 104/179 ","1.1","Q3","0.9","0.2"," 114/180 ","Q3","36.94","0.001","0.109","0.239","42.2","Q2",
"ATOMIZATION AND SPRAYS","ATOMIZATION SPRAY","1044-5110","1936-2684","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,613","1","Q4","0.28"," 376/438 ","1.1","Q4","0.9","0.2"," 342/438 ","Q3","22.03","0.001","0.109","0.239","14.3","Q4",
"ATOMIZATION AND SPRAYS","ATOMIZATION SPRAY","1044-5110","1936-2684","PHYSICS, APPLIED","SCIE","1,613","1","Q4","0.28"," 157/179 ","1.1","Q4","0.9","0.2"," 145/179 ","Q3","19.27","0.001","0.109","0.239","12.6","Q4",
"Cell Journal","CELL J","2228-5806","2228-5814","CELL BIOLOGY","SCIE","1,608","1.7","Q4","0.29"," 182/205 ","1.9","Q4","1.6","0.4"," 186/205 ","Q4","9.51","0.001","0.313","0.394","11.5","Q4",
"iForest-Biogeosciences and Forestry","IFOREST","1971-7458","1971-7458","FORESTRY","SCIE","1,605","1.5","Q2","0.58"," 40/89 ","1.7","Q2","1.5","0.2"," 42/89 ","Q2","53.37","0.001","0.217","0.315","55.6","Q3",
"High Power Laser Science and Engineering","HIGH POWER LASER SCI","2095-4719","2052-3289","OPTICS","SCIE","1,569","5.2","Q1","1.35"," 18/119 ","4.3","Q1","4.7","1"," 16/120 ","Q1","87.08","0.002","0.543","1.074","85.3","Q1",
"HLA","HLA","2059-2302","2059-2310","CELL BIOLOGY","SCIE","1,565","5.9","Q2","0.73"," 54/205 ","3.7","Q3","3.5","4.1"," 91/205 ","Q2","55.85","0.002","0.356","0.719","73.9","Q3",
"HLA","HLA","2059-2302","2059-2310","IMMUNOLOGY","SCIE","1,565","5.9","Q1","0.73"," 36/181 ","3.7","Q2","3.5","4.1"," 78/181 ","Q2","57.18","0.002","0.356","0.719","80.4","Q3",
"HLA","HLA","2059-2302","2059-2310","PATHOLOGY","SCIE","1,565","5.9","Q1","0.73"," 6/88 ","3.7","Q2","3.5","4.1"," 42/88 ","Q2","52.84","0.002","0.356","0.719","93.8","Q2",
"Translational Animal Science","TRANSL ANIM SCI","N/A","2573-2102","AGRICULTURE, DAIRY & ANIMAL SCIENCE","ESCI","1,540","1.3","Q3","0.53"," 45/80 ","1.5","Q3","1.2","0.4"," 45/80 ","Q3","44.38","0.002","0.463","0.268","44.4","Q3",
"JOURNAL OF NEURORADIOLOGY","J NEURORADIOLOGY","0150-9861","1773-0406","CLINICAL NEUROLOGY","SCIE","1,538","3","Q2","1.02"," 95/277 ","2.9","Q2","2.8","1.4"," 72/278 ","Q1","74.28","0.002","0.389","0.82","65.9","Q3",
"JOURNAL OF NEURORADIOLOGY","J NEURORADIOLOGY","0150-9861","1773-0406","NEUROIMAGING","SCIE","1,538","3","Q2","1.02"," 6/15 ","2.9","Q2","2.8","1.4"," 4/15 ","Q1","76.67","0.002","0.389","0.82","63.3","Q2",
"JOURNAL OF NEURORADIOLOGY","J NEURORADIOLOGY","0150-9861","1773-0406","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,538","3","Q2","1.02"," 52/204 ","2.9","Q2","2.8","1.4"," 42/204 ","Q1","79.66","0.002","0.389","0.82","74.8","Q2",
"Mobile DNA","MOBILE DNA-UK","1759-8753","1759-8753","GENETICS & HEREDITY","SCIE","1,537","4.7","Q1","1.12"," 33/191 ","4.3","Q1","4.6","0.7"," 34/191 ","Q1","82.46","0.003","0.638","2.097","83.0","Q1",
"Current Treatment Options in Neurology","CURR TREAT OPTION NE","1092-8480","1534-3138","CLINICAL NEUROLOGY","SCIE","1,484","1.8","Q3","0.37"," 188/277 ","2.4","Q3","1.8","0.3"," 230/278 ","Q4","17.45","0.002","0.333","0.766","32.3","Q3",
"BIRD CONSERVATION INTERNATIONAL","BIRD CONSERV INT","0959-2709","1474-0001","BIODIVERSITY CONSERVATION","SCIE","1,478","1.5","Q3","0.96"," 42/74 ","1.8","Q3","1.4","0.3"," 16/74 ","Q1","79.05","0.001","0.243","0.495","43.9","Q3",
"BIRD CONSERVATION INTERNATIONAL","BIRD CONSERV INT","0959-2709","1474-0001","ORNITHOLOGY","SCIE","1,478","1.5","Q1","0.96"," 5/29 ","1.8","Q1","1.4","0.3"," 9/29 ","Q1","70.69","0.001","0.243","0.495","84.5","Q1",
"IRBM","IRBM","1959-0318","1876-0988","ENGINEERING, BIOMEDICAL","SCIE","1,445","5.6","Q1","1.62"," 22/122 ","4.2","Q2","5.5","1"," 14/122 ","Q1","88.93","0.001","0.301","0.685","82.4","Q2",
"Caspian Journal of Internal Medicine","CASP J INTERN MED","2008-6164","2008-6172","MEDICINE, GENERAL & INTERNAL","ESCI","1,437","0.8","Q3","0.23"," 190/325 ","1.2","Q3","0.8","0.2"," 194/329 ","Q3","41.19","0.001","0.18","0.245","41.7","Q3",
"INTERNATIONAL JOURNAL OF MATHEMATICS","INT J MATH","0129-167X","1793-6519","MATHEMATICS","SCIE","1,435","0.6","Q3","0.55"," 263/489 ","0.7","Q2","0.6","0.1"," 266/489 ","Q3","45.71","0.003","0.556","0.573","46.3","Q2",
"CRITICAL REVIEWS IN IMMUNOLOGY","CRIT REV IMMUNOL","1040-8401","2162-6472","IMMUNOLOGY","SCIE","1,430","0.8","Q4","0.19"," 172/181 ","1.7","Q4","0.8","<0.1"," 170/181 ","Q4","6.35","0.001","0.128","0.481","5.2","Q4",
"Advanced Industrial and Engineering Polymer Research","ADV IND ENG POLY RES","2542-5048","2542-5048","MATERIALS SCIENCE, COMPOSITES","ESCI","1,414","9.9","Q1","1.3"," 4/35 ","N/A","N/A","9.8","4.8"," 6/35 ","Q1","84.29","0.002","0.367","N/A","90.0","N/A",
"Advanced Industrial and Engineering Polymer Research","ADV IND ENG POLY RES","2542-5048","2542-5048","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","1,414","9.9","Q1","1.3"," 54/438 ","N/A","N/A","9.8","4.8"," 76/438 ","Q1","82.76","0.002","0.367","N/A","87.8","N/A",
"Advanced Industrial and Engineering Polymer Research","ADV IND ENG POLY RES","2542-5048","2542-5048","POLYMER SCIENCE","ESCI","1,414","9.9","Q1","1.3"," 4/94 ","N/A","N/A","9.8","4.8"," 10/94 ","Q1","89.89","0.002","0.367","N/A","96.3","N/A",
"MICROGRAVITY SCIENCE AND TECHNOLOGY","MICROGRAVITY SCI TEC","0938-0108","1875-0494","ENGINEERING, AEROSPACE","SCIE","1,413","1.3","Q2","0.42"," 25/52 ","1.5","Q2","1.1","0.4"," 29/52 ","Q3","45.19","0.001","0.246","0.304","52.9","Q3",
"MICROGRAVITY SCIENCE AND TECHNOLOGY","MICROGRAVITY SCI TEC","0938-0108","1875-0494","MECHANICS","SCIE","1,413","1.3","Q3","0.42"," 126/170 ","1.5","Q3","1.1","0.4"," 117/170 ","Q3","31.47","0.001","0.246","0.304","26.2","Q3",
"MICROGRAVITY SCIENCE AND TECHNOLOGY","MICROGRAVITY SCI TEC","0938-0108","1875-0494","THERMODYNAMICS","SCIE","1,413","1.3","Q3","0.42"," 54/76 ","1.5","Q3","1.1","0.4"," 43/76 ","Q3","44.08","0.001","0.246","0.304","29.6","Q3",
"International Journal of Technology","INT J TECHNOL","2086-9614","2087-2100","ENGINEERING, MULTIDISCIPLINARY","ESCI","1,411","1.2","Q3","0.4"," 96/179 ","1.3","Q2","0.5","0.3"," 89/180 ","Q2","50.83","0.001","0.172","0.121","46.6","Q3",
"JOURNAL OF SCHEDULING","J SCHEDULING","1094-6136","1099-1425","ENGINEERING, MANUFACTURING","SCIE","1,407","1.4","Q4","0.33"," 59/68 ","1.7","Q4","1.3","<0.1"," 57/68 ","Q4","16.91","0.001","0.209","0.49","14.0","Q3",
"JOURNAL OF SCHEDULING","J SCHEDULING","1094-6136","1099-1425","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","1,407","1.4","Q3","0.33"," 74/106 ","1.7","Q3","1.3","<0.1"," 84/106 ","Q4","21.23","0.001","0.209","0.49","30.7","Q3",
"HERZ","HERZ","0340-9937","1615-6692","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,403","1.1","Q4","0.3"," 171/220 ","1.4","Q3","1.1","0.3"," 168/220 ","Q4","23.86","0.001","0.282","0.33","22.5","Q4",
"Chemistry Africa-A Journal of the Tunisian Chemical Society","CHEM AFR","2522-5758","2522-5766","CHEMISTRY, MULTIDISCIPLINARY","ESCI","1,374","2.3","Q3","0.4"," 121/230 ","2.2","Q3","2","0.7"," 127/231 ","Q3","45.24","0.001","0.253","0.256","47.6","Q3",
"Journal of Nursing Research","J NURS RES","1682-3141","1948-965X","NURSING","SCIE, SSCI","1,366","2.4","Q1","1.17"," 35/191 ","2.5","Q2","2.2","0.3"," 26/191 ","Q1","86.65","0.001","0.279","0.557","81.9","Q2",
"Plant Direct","PLANT DIRECT","N/A","2475-4455","PLANT SCIENCES","SCIE","1,364","2.3","Q2","0.77"," 98/265 ","2.9","Q2","2.3","0.5"," 84/265 ","Q2","68.49","0.003","0.551","0.705","63.2","Q2",
"ACM Transactions on Interactive Intelligent Systems","ACM T INTERACT INTEL","2160-6455","2160-6463","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","1,334","3.6","Q2","0.57"," 72/197 ","3.8","Q2","3.5","0.5"," 109/198 ","Q3","45.20","0.001","0.195","0.753","63.7","Q2",
"INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES","INT J MATH MATH SCI","0161-1712","1687-0425","MATHEMATICS","ESCI","1,331","1","Q1","0.54"," 117/489 ","N/A","N/A","1","0.1"," 269/489 ","Q3","45.09","0","0.087","N/A","76.2","N/A",
"INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES","INT J MATH MATH SCI","0161-1712","1687-0425","MATHEMATICS, APPLIED","ESCI","1,331","1","Q3","0.54"," 181/331 ","N/A","N/A","1","0.1"," 206/331 ","Q3","37.92","0","0.087","N/A","45.5","N/A",
"International Journal of Energy Sector Management","INT J ENERGY SECT MA","1750-6220","1750-6239","MANAGEMENT","ESCI","1,324","2.5","Q3","0.72"," 211/401 ","2.8","Q3","2.1","1"," 184/402 ","Q2","54.35","0.001","0.229","0.368","47.5","Q3",
"Journal of Nonlinear and Convex Analysis","J NONLINEAR CONVEX A","1345-4773","1880-5221","MATHEMATICS","SCIE","1,324","0.7","Q2","0.63"," 217/489 ","0.6","Q3","0.6","0.1"," 218/489 ","Q2","55.52","0.001","0.285","0.172","55.7","Q4",
