"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"ZOOMORPHOLOGY","ZOOMORPHOLOGY","0720-213X","1432-234X","ANATOMY & MORPHOLOGY","SCIE","1,023","1.1"," 17/22 ","1.2","Q3","1","0.3","0.7"," 13/22 ","Q2","Q4","25.0","43.18","0.001","0.125","0.346","Q3",
"ZOOMORPHOLOGY","ZOOMORPHOLOGY","0720-213X","1432-234X","ZOOLOGY","SCIE","1,023","1.1"," 96/180 ","1.2","Q3","1","0.3","0.7"," 71/180 ","Q2","Q3","46.9","60.83","0.001","0.125","0.346","Q3",
"Biomedical Materials","BIOMED MATER","1748-6041","1748-605X","ENGINEERING, BIOMEDICAL","SCIE","5,950","3.9"," 42/122 ","3.9","Q2","3.7","1","0.69"," 58/122 ","Q2","Q2","66.0","52.87","0.004","0.844","0.584","Q3",
"Biomedical Materials","BIOMED MATER","1748-6041","1748-605X","MATERIALS SCIENCE, BIOMATERIALS","SCIE","5,950","3.9"," 27/53 ","3.9","Q3","3.7","1","0.69"," 31/53 ","Q2","Q3","50.0","42.45","0.004","0.844","0.584","Q3",
"PHYSICAL CHEMISTRY CHEMICAL PHYSICS","PHYS CHEM CHEM PHYS","1463-9076","1463-9084","CHEMISTRY, PHYSICAL","SCIE","117,712","2.9"," 100/178 ","3","Q3","2.6","0.7","0.69"," 70/178 ","Q2","Q3","44.1","60.96","0.072","15.783","0.624","Q2",
"PHYSICAL CHEMISTRY CHEMICAL PHYSICS","PHYS CHEM CHEM PHYS","1463-9076","1463-9084","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","117,712","2.9"," 9/40 ","3","Q1","2.6","0.7","0.69"," 11/40 ","Q2","Q1","78.8","73.75","0.072","15.783","0.624","Q2",
"COMPTES RENDUS PALEVOL","CR PALEVOL","1631-0683","1777-571X","PALEONTOLOGY","SCIE","1,491","1.2"," 39/56 ","1.6","Q2","1.1","0.5","0.69"," 33/56 ","Q3","Q3","31.3","41.96","0.001","0.188","0.47","Q2",
"World Neurosurgery","WORLD NEUROSURG","1878-8750","1878-8769","CLINICAL NEUROLOGY","SCIE","28,960","1.9"," 178/277 ","2","Q3","1.7","0.5","0.68"," 146/278 ","Q2","Q3","35.9","47.66","0.044","9.594","0.533","Q3",
"World Neurosurgery","WORLD NEUROSURG","1878-8750","1878-8769","SURGERY","SCIE","28,960","1.9"," 117/290 ","2","Q2","1.7","0.5","0.68"," 136/290 ","Q2","Q2","59.8","53.28","0.044","9.594","0.533","Q3",
"Marine and Coastal Fisheries","MAR COAST FISH","1942-5120","1942-5120","FISHERIES","SCIE","999","1.8"," 29/62 ","1.9","Q3","1.7","0.4","0.68"," 26/62 ","Q2","Q2","54.0","58.87","0.001","0.165","0.49","Q2",
"Marine and Coastal Fisheries","MAR COAST FISH","1942-5120","1942-5120","MARINE & FRESHWATER BIOLOGY","SCIE","999","1.8"," 49/119 ","1.9","Q2","1.7","0.4","0.68"," 39/119 ","Q2","Q2","59.2","67.65","0.001","0.165","0.49","Q2",
"STATISTICA NEERLANDICA","STAT NEERL","0039-0402","1467-9574","STATISTICS & PROBABILITY","SCIE","820","1.4"," 53/168 ","1.3","Q2","1.4","0.2","0.68"," 50/168 ","Q2","Q2","68.8","70.54","0.001","0.157","0.638","Q3",
"Asian Journal of Law and Economics","ASIAN J LAW ECON","2194-6086","2154-4611","LAW","ESCI","53","0.5"," 211/421 ","0.6","Q2","0.4","<0.1","0.68"," 192/421 ","Q2","Q3","50.0","54.51","0","0.016","0.117","Q3",
"JOURNAL OF ANALYTICAL PSYCHOLOGY","J ANAL PSYCHOL","0021-8774","1468-5922","PSYCHOLOGY, PSYCHOANALYSIS","ESCI","405","0.5"," 10/21 ","0.5","Q2","0.3","0.2","0.68"," 10/21 ","Q2","Q2","54.8","54.76","0","0.053","0.11","Q4",
"LANGMUIR","LANGMUIR","0743-7463","1520-5827","CHEMISTRY, MULTIDISCIPLINARY","SCIE","104,913","3.7"," 84/230 ","3.5","Q2","3.3","0.9","0.67"," 87/231 ","Q2","Q2","63.7","62.55","0.044","9.546","0.636","Q2",
"LANGMUIR","LANGMUIR","0743-7463","1520-5827","CHEMISTRY, PHYSICAL","SCIE","104,913","3.7"," 77/178 ","3.5","Q2","3.3","0.9","0.67"," 72/178 ","Q2","Q2","57.0","59.83","0.044","9.546","0.636","Q2",
"LANGMUIR","LANGMUIR","0743-7463","1520-5827","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","104,913","3.7"," 176/438 ","3.5","Q2","3.3","0.9","0.67"," 188/438 ","Q2","Q2","59.9","57.19","0.044","9.546","0.636","Q2",
"SCOTTISH MEDICAL JOURNAL","SCOT MED J","0036-9330","2045-6441","MEDICINE, GENERAL & INTERNAL","SCIE","719","1.4"," 138/325 ","1.5","Q2","1.3","1.3","0.67"," 86/329 ","Q2","Q2","57.7","74.01","0","0.097","0.447","Q2",
"ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE","Z PSYCHOSOM MED PSYC","1438-3608","2196-8349","PSYCHIATRY","SCIE","414","0.8"," 234/276 ","1.1","Q4","0.7","1","0.67"," 147/276 ","Q2","Q4","15.4","46.92","0","0.07","0.381","Q4",
"ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE","Z PSYCHOSOM MED PSYC","1438-3608","2196-8349","PSYCHOLOGY","SCIE","414","0.8"," 79/92 ","1.1","Q4","0.7","1","0.67"," 43/92 ","Q2","Q4","14.7","53.80","0","0.07","0.381","Q4",
"ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE","Z PSYCHOSOM MED PSYC","1438-3608","2196-8349","PSYCHOLOGY, CLINICAL","SSCI","414","0.8"," 145/180 ","1.1","Q4","0.7","1","0.67"," 98/180 ","Q2","Q4","19.7","45.83","0","0.07","0.381","Q3",
"ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE","Z PSYCHOSOM MED PSYC","1438-3608","2196-8349","PSYCHOLOGY, MULTIDISCIPLINARY","SSCI","414","0.8"," 155/218 ","1.1","Q3","0.7","1","0.67"," 107/218 ","Q2","Q3","29.1","51.15","0","0.07","0.381","Q3",
"ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE","Z PSYCHOSOM MED PSYC","1438-3608","2196-8349","PSYCHOLOGY, PSYCHOANALYSIS","SSCI","414","0.8"," 7/21 ","1.1","Q1","0.7","1","0.67"," 11/21 ","Q2","Q2","69.0","50.00","0","0.07","0.381","Q1",
"MOLECULAR AND CELLULAR BIOLOGY","MOL CELL BIOL","0270-7306","1098-5549","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","42,440","3.2"," 155/313 ","4.1","Q2","3.1","0.5","0.66"," 158/313 ","Q3","Q2","50.6","49.68","0.006","1.26","1.455","Q1",
"MOLECULAR AND CELLULAR BIOLOGY","MOL CELL BIOL","0270-7306","1098-5549","CELL BIOLOGY","SCIE","42,440","3.2"," 123/205 ","4.1","Q3","3.1","0.5","0.66"," 106/205 ","Q3","Q3","40.2","48.54","0.006","1.26","1.455","Q2",
"Luxury-History Culture Consumption","LUX-HIST CULT CONSUM","2051-1817","2051-1825","HUMANITIES, MULTIDISCIPLINARY","ESCI","33","0.4"," N/A ","0.3","N/A","0.1","<0.1","0.66"," 112/406 ","Q2","N/A","N/A","72.54","0","0.004","0.05","Q4",
"INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT","INT J LIFE CYCLE ASS","0948-3349","1614-7502","ENGINEERING, ENVIRONMENTAL","SCIE","10,540","4.9"," 27/81 ","4.8","Q2","4.5","1","0.65"," 39/81 ","Q2","Q2","67.3","52.47","0.005","1.197","0.916","Q2",
"INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT","INT J LIFE CYCLE ASS","0948-3349","1614-7502","ENVIRONMENTAL SCIENCES","SCIE","10,540","4.9"," 84/358 ","4.8","Q2","4.5","1","0.65"," 173/359 ","Q2","Q1","76.7","51.95","0.005","1.197","0.916","Q2",
"Mathematical Population Studies","MATH POPUL STUD","0889-8480","1547-724X","DEMOGRAPHY","SSCI","242","1.4"," 28/49 ","1.2","Q3","1.1","<0.1","0.65"," 27/49 ","Q2","Q3","43.9","45.92","0","0.045","0.351","Q4",
"Mathematical Population Studies","MATH POPUL STUD","0889-8480","1547-724X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","242","1.4"," 80/135 ","1.2","Q3","1.1","<0.1","0.65"," 54/135 ","Q2","Q3","41.1","60.37","0","0.045","0.351","Q3",
"Mathematical Population Studies","MATH POPUL STUD","0889-8480","1547-724X","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","242","1.4"," 36/67 ","1.2","Q3","1.1","<0.1","0.65"," 31/67 ","Q2","Q3","47.0","54.48","0","0.045","0.351","Q4",
"Mathematical Population Studies","MATH POPUL STUD","0889-8480","1547-724X","STATISTICS & PROBABILITY","SCIE","242","1.4"," 53/168 ","1.2","Q3","1.1","<0.1","0.65"," 58/168 ","Q2","Q2","68.8","65.77","0","0.045","0.351","Q4",
"European Journal of Political Theory","EUR J POLIT THEORY","1474-8851","1741-2730","POLITICAL SCIENCE","ESCI","707","1.3"," 153/317 ","1.3","Q3","1.2","<0.1","0.65"," 171/317 ","Q3","Q2","51.9","46.21","0.002","0.398","0.952","Q2",
"International Journal of Computers Communications & Control","INT J COMPUT COMMUN","1841-9836","1841-9844","AUTOMATION & CONTROL SYSTEMS","SCIE","1,010","2"," 45/84 ","1.7","Q3","1.8","0.4","0.64"," 34/84 ","Q2","Q3","47.0","60.12","0.001","0.197","0.369","Q3",
"International Journal of Computers Communications & Control","INT J COMPUT COMMUN","1841-9836","1841-9844","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","1,010","2"," 151/249 ","1.7","Q3","1.8","0.4","0.64"," 126/251 ","Q2","Q3","39.6","50.00","0.001","0.197","0.369","Q3",
"Pediatric Investigation","PEDIATR INVEST","2096-3726","2574-2272","PEDIATRICS","ESCI","333","1.9"," 73/186 ","1.6","Q3","1.9","0.3","0.64"," 94/186 ","Q3","Q2","61.0","49.73","0.001","0.191","0.523","Q3",
"INTERNATIONAL IMMUNOLOGY","INT IMMUNOL","0953-8178","1460-2377","IMMUNOLOGY","SCIE","6,542","4.8"," 51/181 ","5","Q2","4.7","0.4","0.63"," 96/181 ","Q3","Q2","72.1","47.24","0.004","0.84","1.295","Q2",
"IJC Heart & Vasculature","IJC HEART VASC","N/A","2352-9067","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","2,151","2.5"," 90/220 ","2.4","Q2","2.2","0.8","0.63"," 95/220 ","Q2","Q2","59.3","57.05","0.004","0.843","0.632","Q3",
"SIAM Journal on Imaging Sciences","SIAM J IMAGING SCI","1936-4954","1936-4954","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","3,798","2.1"," 123/197 ","2.5","Q3","1.8","0.3","0.63"," 96/198 ","Q2","Q3","37.8","51.77","0.004","0.862","1.315","Q1",
"SIAM Journal on Imaging Sciences","SIAM J IMAGING SCI","1936-4954","1936-4954","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","3,798","2.1"," 64/131 ","2.5","Q2","1.8","0.3","0.63"," 62/131 ","Q2","Q2","51.5","53.05","0.004","0.862","1.315","Q1",
"SIAM Journal on Imaging Sciences","SIAM J IMAGING SCI","1936-4954","1936-4954","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","SCIE","3,798","2.1"," 20/36 ","2.5","Q3","1.8","0.3","0.63"," 16/36 ","Q2","Q3","45.8","56.94","0.004","0.862","1.315","Q1",
"SIAM Journal on Imaging Sciences","SIAM J IMAGING SCI","1936-4954","1936-4954","MATHEMATICS, APPLIED","SCIE","3,798","2.1"," 53/331 ","2.5","Q1","1.8","0.3","0.63"," 168/331 ","Q2","Q1","84.1","49.40","0.004","0.862","1.315","Q1",
"American Journal of Sexuality Education","AM J SEX EDUC","1554-6128","1554-6136","EDUCATION & EDUCATIONAL RESEARCH","ESCI","474","1.2"," 370/756 ","1.5","Q2","1.1","0.3","0.63"," 391/756 ","Q3","Q2","51.1","48.35","0.001","0.111","0.404","Q2",
"Civil Wars","CIV WARS","1369-8249","1743-968X","POLITICAL SCIENCE","ESCI","722","1.2"," 164/317 ","1.7","Q2","0.9","1","0.63"," 175/317 ","Q3","Q3","48.4","44.95","0.001","0.146","0.702","Q2",
"Proteomes","PROTEOMES","N/A","2227-7382","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","951","4"," 100/313 ","3.6","Q2","4","0.4","0.62"," 173/313 ","Q3","Q2","68.2","44.89","0.001","0.326","0.899","Q2",
"Endocrine Connections","ENDOCR CONNECT","N/A","2049-3614","ENDOCRINOLOGY & METABOLISM","SCIE","3,457","2.6"," 109/186 ","2.9","Q3","2.5","0.7","0.62"," 112/186 ","Q3","Q3","41.7","40.05","0.006","1.251","0.776","Q3",
"AMERICAN JOURNAL OF CARDIOLOGY","AM J CARDIOL","0002-9149","1879-1913","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","32,162","2.3"," 103/220 ","2.3","Q2","2.2","0.6","0.62"," 97/220 ","Q2","Q2","53.4","56.14","0.02","4.319","0.878","Q2",
"Romanian Reports in Physics","ROM REP PHYS","1221-1451","1841-8759","PHYSICS, MULTIDISCIPLINARY","SCIE","994","2.1"," 43/110 ","1.3","Q3","1.4","0.3","0.62"," 41/110 ","Q2","Q2","61.4","63.18","0.001","0.123","0.184","Q3",
"Risks","RISKS","N/A","2227-9091","BUSINESS, FINANCE","ESCI","1,753","2"," 100/231 ","1.7","Q3","1.7","0.6","0.62"," 97/231 ","Q2","Q2","56.9","58.23","0.002","0.504","0.325","Q3",
"AUSTRALIAN & NEW ZEALAND JOURNAL OF OBSTETRICS & GYNAECOLOGY","AUST NZ J OBSTET GYN","0004-8666","1479-828X","OBSTETRICS & GYNECOLOGY","SCIE","3,240","1.4"," 94/136 ","1.7","Q3","1.2","0.7","0.62"," 79/136 ","Q3","Q3","31.3","42.28","0.003","0.627","0.527","Q3",
"Revista Electronica Interuniversitaria de Formacion del Profesorado","REV ELECTRON INTERUN","N/A","1575-0965","EDUCATION & EDUCATIONAL RESEARCH","ESCI","658","1.4"," 328/756 ","1.8","Q2","1.3","0.2","0.62"," 396/756 ","Q3","Q2","56.7","47.69","0.001","0.116","0.31","Q3",
"Journal of Alzheimers Disease Reports","J ALZHEIMERS DIS REP","N/A","2542-4823","NEUROSCIENCES","ESCI","776","2.8"," 151/310 ","3","Q3","2.7","0.5","0.61"," 214/310 ","Q3","Q2","51.5","31.13","0.001","0.308","0.755","Q3",
"BASIC & CLINICAL PHARMACOLOGY & TOXICOLOGY","BASIC CLIN PHARMACOL","1742-7835","1742-7843","PHARMACOLOGY & PHARMACY","SCIE","5,523","2.7"," 167/354 ","3.2","Q2","2.6","1.2","0.61"," 199/354 ","Q3","Q2","53.0","43.93","0.004","0.851","0.697","Q2",
"BASIC & CLINICAL PHARMACOLOGY & TOXICOLOGY","BASIC CLIN PHARMACOL","1742-7835","1742-7843","TOXICOLOGY","SCIE","5,523","2.7"," 56/106 ","3.2","Q2","2.6","1.2","0.61"," 67/106 ","Q3","Q3","47.6","37.26","0.004","0.851","0.697","Q2",
"International Journal of Ethics and Systems","INT J ETHICS SYST","2514-9369","2514-9377","ECONOMICS","ESCI","469","1.7"," 256/597 ","1.9","Q2","1.5","0.6","0.61"," 246/600 ","Q2","Q2","57.2","59.08","0","0.096","0.226","Q3",
"NEUROPSYCHOLOGICAL REHABILITATION","NEUROPSYCHOL REHABIL","0960-2011","1464-0694","NEUROSCIENCES","SCIE","2,909","1.7"," 251/310 ","2.4","Q3","1.5","0.3","0.61"," 214/310 ","Q3","Q4","19.2","31.13","0.003","0.678","0.706","Q3",
"NEUROPSYCHOLOGICAL REHABILITATION","NEUROPSYCHOL REHABIL","0960-2011","1464-0694","PSYCHOLOGY","SCIE","2,909","1.7"," 55/92 ","2.4","Q2","1.5","0.3","0.61"," 49/92 ","Q3","Q3","40.8","47.28","0.003","0.678","0.706","Q3",
"Dermatopathology","DERMATOPATHOL-BASEL","2296-3529","2296-3529","DERMATOLOGY","ESCI","287","1.6"," 57/94 ","1.3","Q3","1.6","0.4","0.61"," 50/94 ","Q3","Q3","39.9","47.34","0","0.106","0.33","Q3",
"Science Editing","SCI EDIT","2288-7474","2288-8063","COMMUNICATION","ESCI","271","1.6"," 84/227 ","1.2","Q3","1.3","1.2","0.61"," 115/227 ","Q3","Q2","63.2","49.56","0","0.065","0.303","Q3",
"Journal of Postsecondary Education and Disability","J POSTSECOND EDUC DI","2379-7762","2328-3343","EDUCATION, SPECIAL","ESCI","609","0.7"," 51/62 ","1.4","Q3","0.7","0.1","0.61"," 54/62 ","Q4","Q4","18.5","13.71","0","0.095","0.396","Q4",
"Clinical & Translational Oncology","CLIN TRANSL ONCOL","1699-048X","1699-3055","ONCOLOGY","SCIE","5,449","2.8"," 157/322 ","2.9","Q3","2.7","0.7","0.6"," 177/322 ","Q3","Q2","51.4","45.19","0.006","1.393","0.631","Q3",
"Scientific African","SCI AFR","2468-2276","2468-2276","MULTIDISCIPLINARY SCIENCES","ESCI","4,507","2.7"," 38/134 ","3.1","Q2","2.7","0.7","0.6"," 47/135 ","Q2","Q2","72.0","65.56","0.005","1.127","0.462","Q2",
"ANNALS ACADEMY OF MEDICINE SINGAPORE","ANN ACAD MED SINGAP","N/A","2972-4066","MEDICINE, GENERAL & INTERNAL","SCIE","2,652","2.5"," 75/325 ","2.9","Q1","2.3","0.8","0.6"," 94/329 ","Q2","Q1","77.1","71.58","0.001","0.309","0.741","Q1",
"JOURNAL OF ULTRASOUND IN MEDICINE","J ULTRAS MED","0278-4297","1550-9613","ACOUSTICS","SCIE","8,702","2.1"," 14/40 ","2.2","Q2","1.9","0.4","0.6"," 19/40 ","Q2","Q2","66.3","53.75","0.008","1.642","0.588","Q2",
"JOURNAL OF ULTRASOUND IN MEDICINE","J ULTRAS MED","0278-4297","1550-9613","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","8,702","2.1"," 96/204 ","2.2","Q3","1.9","0.4","0.6"," 103/204 ","Q2","Q2","53.2","49.75","0.008","1.642","0.588","Q2",
"Journal of Comparative Effectiveness Research","J COMP EFFECT RES","2042-6305","2042-6313","HEALTH CARE SCIENCES & SERVICES","SCIE","1,421","1.9"," 95/174 ","1.9","Q3","1.7","0.6","0.6"," 104/175 ","Q3","Q3","45.7","40.86","0.003","0.611","0.607","Q3",
"JOURNAL OF AAPOS","J AAPOS","1091-8531","1528-3933","OPHTHALMOLOGY","SCIE","3,263","1.2"," 65/95 ","1.2","Q3","1.1","0.3","0.6"," 59/95 ","Q3","Q3","32.1","38.42","0.002","0.531","0.42","Q3",
"JOURNAL OF AAPOS","J AAPOS","1091-8531","1528-3933","PEDIATRICS","SCIE","3,263","1.2"," 119/186 ","1.2","Q3","1.1","0.3","0.6"," 106/186 ","Q3","Q3","36.3","43.28","0.002","0.531","0.42","Q3",
"International Journal of Engineering Business Management","INT J ENG BUS MANAG","1847-9790","1847-9790","BUSINESS","ESCI","924","4.9"," 69/302 ","3.9","Q2","4.7","0.8","0.59"," 155/302 ","Q3","Q1","77.3","48.84","0.001","0.177","0.598","Q2",
"JOURNAL OF FOOD PRODUCTS MARKETING","J FOOD PROD MARK","1045-4446","1540-4102","BUSINESS","ESCI","1,091","3.6"," 113/302 ","3.4","Q2","3.4","0.3","0.59"," 155/302 ","Q3","Q2","62.7","48.84","0.001","0.158","0.559","Q3",
"Air Soil and Water Research","AIR SOIL WATER RES","1178-6221","1178-6221","ENVIRONMENTAL SCIENCES","ESCI","569","3.5"," 146/358 ","3.4","Q2","3.4","0.7","0.59"," 190/359 ","Q3","Q2","59.4","47.21","0.001","0.131","0.526","Q3",
"INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY","INT J DAIRY TECHNOL","1364-727X","1471-0307","FOOD SCIENCE & TECHNOLOGY","SCIE","2,843","2.5"," 93/173 ","2.7","Q3","2.2","0.6","0.59"," 84/173 ","Q2","Q3","46.5","51.73","0.002","0.336","0.396","Q3",
"PSYCHOPATHOLOGY","PSYCHOPATHOLOGY","0254-4962","1423-033X","PSYCHIATRY","SCIE, SSCI","2,288","1.9"," 163/276 ","2.7","Q2","1.8","0.4","0.59"," 163/276 ","Q3","Q3","41.1","41.12","0.002","0.373","0.949","Q2",
"Advances in Urology","ADV UROL","1687-6369","1687-6377","UROLOGY & NEPHROLOGY","ESCI","652","1.8"," 68/126 ","3.1","Q2","1.8","0.2","0.59"," 71/126 ","Q3","Q3","46.4","44.05","0.001","0.131","0.952","Q2",
"Journal of X-Ray Science and Technology","J X-RAY SCI TECHNOL","0895-3996","1095-9114","INSTRUMENTS & INSTRUMENTATION","SCIE","1,043","1.7"," 44/76 ","1.6","Q3","1.4","0.3","0.59"," 35/76 ","Q2","Q3","42.8","54.61","0.001","0.209","0.283","Q3",
"Journal of X-Ray Science and Technology","J X-RAY SCI TECHNOL","0895-3996","1095-9114","OPTICS","SCIE","1,043","1.7"," 73/119 ","1.6","Q3","1.4","0.3","0.59"," 59/120 ","Q2","Q3","39.1","51.25","0.001","0.209","0.283","Q3",
"Journal of X-Ray Science and Technology","J X-RAY SCI TECHNOL","0895-3996","1095-9114","PHYSICS, APPLIED","SCIE","1,043","1.7"," 125/179 ","1.6","Q3","1.4","0.3","0.59"," 77/179 ","Q2","Q3","30.4","57.26","0.001","0.209","0.283","Q4",
"CARBONATES AND EVAPORITES","CARBONATE EVAPORITE","0891-2556","1878-5212","GEOLOGY","SCIE","1,245","1.1"," 34/60 ","1.5","Q2","1","0.5","0.59"," 30/60 ","Q2","Q3","44.2","50.83","0.001","0.251","0.298","Q3",
"Smart and Sustainable Built Environment","SMART SUSTAIN BUILT","2046-6099","2046-6102","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","1,090","3.5"," 57/91 ","3.4","Q3","3.3","0.6","0.58"," 57/91 ","Q3","Q3","37.9","37.91","0.001","0.231","0.495","Q4",
"Palliative Care & Social Practice","PALLIAT CARE SOC PR","2632-3524","2632-3524","HEALTH CARE SCIENCES & SERVICES","ESCI","258","2.7"," 60/174 ","N/A","N/A","2.3","0.4","0.58"," 107/175 ","Q3","Q2","65.8","39.14","0.001","0.122","N/A","N/A",
"Palliative Care & Social Practice","PALLIAT CARE SOC PR","2632-3524","2632-3524","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","258","2.7"," 136/403 ","N/A","N/A","2.3","0.4","0.58"," 231/403 ","Q3","Q2","66.4","42.80","0.001","0.122","N/A","N/A",
"Emergency Radiology","EMERG RADIOL","1070-3004","1438-1435","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","1,829","1.7"," 118/204 ","1.7","Q3","1.6","0.4","0.58"," 108/204 ","Q3","Q3","42.4","47.30","0.002","0.469","0.469","Q3",
"Sahand Communications in Mathematical Analysis","SAHAND COMMUN MATH A","2423-3900","2423-3900","MATHEMATICS","ESCI","151","0.7"," 217/489 ","0.5","Q3","0.5","0.3","0.58"," 244/489 ","Q2","Q2","55.7","50.20","0","0.038","0.096","Q4",
"Footwear Science","FOOTWEAR SCI","1942-4280","1942-4299","ERGONOMICS","ESCI","551","2.7"," 9/24 ","2.5","Q3","1.9","0.7","0.57"," 13/24 ","Q3","Q2","64.6","47.92","0","0.107","0.567","Q3",
"Innovative Surgical Sciences","INNOV SURG SCI","2364-7485","2364-7485","SURGERY","ESCI","270","1.7"," 133/290 ","1.8","Q3","1.7","<0.1","0.57"," 163/290 ","Q3","Q2","54.3","43.97","0","0.09","0.461","Q3",
"Ships and Offshore Structures","SHIPS OFFSHORE STRUC","1744-5302","1754-212X","ENGINEERING, MARINE","SCIE","2,381","1.7"," 12/25 ","2","Q2","1.5","0.3","0.57"," 12/25 ","Q2","Q2","54.0","54.00","0.002","0.496","0.334","Q2",
"GEO-MARINE LETTERS","GEO-MAR LETT","0276-0460","1432-1157","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,752","1.4"," 175/253 ","1.9","Q3","1.4","0.6","0.57"," 141/253 ","Q3","Q3","31.0","44.47","0.001","0.197","0.529","Q3",
"GEO-MARINE LETTERS","GEO-MAR LETT","0276-0460","1432-1157","OCEANOGRAPHY","SCIE","1,752","1.4"," 46/65 ","1.9","Q3","1.4","0.6","0.57"," 36/65 ","Q3","Q3","30.0","45.38","0.001","0.197","0.529","Q3",
"Oxford Journal of Law and Religion","OXF J LAW RELIG","2047-0770","2047-0789","LAW","ESCI","122","0.4"," 233/421 ","0.5","Q3","0.3","0.1","0.57"," 218/421 ","Q3","Q3","44.8","48.34","0","0.049","0.253","Q2",
"Applied Sciences-Basel","APPL SCI-BASEL","N/A","2076-3417","CHEMISTRY, MULTIDISCIPLINARY","SCIE","125,694","2.5"," 114/230 ","2.7","Q2","2.2","0.7","0.56"," 100/231 ","Q2","Q2","50.7","56.93","0.149","32.536","0.428","Q2",
"Applied Sciences-Basel","APPL SCI-BASEL","N/A","2076-3417","ENGINEERING, MULTIDISCIPLINARY","SCIE","125,694","2.5"," 44/179 ","2.7","Q2","2.2","0.7","0.56"," 64/180 ","Q2","Q1","75.7","64.72","0.149","32.536","0.428","Q2",
"Applied Sciences-Basel","APPL SCI-BASEL","N/A","2076-3417","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","125,694","2.5"," 257/438 ","2.7","Q3","2.2","0.7","0.56"," 220/438 ","Q2","Q3","41.4","49.89","0.149","32.536","0.428","Q3",
"Applied Sciences-Basel","APPL SCI-BASEL","N/A","2076-3417","PHYSICS, APPLIED","SCIE","125,694","2.5"," 87/179 ","2.7","Q2","2.2","0.7","0.56"," 87/179 ","Q2","Q2","51.7","51.68","0.149","32.536","0.428","Q3",
"Foundations and Trends in Communications and Information Theory","FOUND TRENDS COMMUN","1567-2190","1567-2328","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","440","2"," 105/169 ","8.2","Q1","2","0.5","0.56"," 97/169 ","Q3","Q3","38.2","42.90","0.001","0.228","6.615","Q1",
"JOURNAL OF QUATERNARY SCIENCE","J QUATERNARY SCI","0267-8179","1099-1417","GEOGRAPHY, PHYSICAL","SCIE","3,797","1.9"," 34/65 ","2.3","Q2","1.7","0.8","0.56"," 37/65 ","Q3","Q3","48.5","43.85","0.003","0.626","0.849","Q2",
"JOURNAL OF QUATERNARY SCIENCE","J QUATERNARY SCI","0267-8179","1099-1417","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","3,797","1.9"," 141/253 ","2.3","Q2","1.7","0.8","0.56"," 143/253 ","Q3","Q3","44.5","43.68","0.003","0.626","0.849","Q2",
"Journal of Continuing Higher Education","J CONTIN HIGH EDUC","0737-7363","1948-4801","EDUCATION & EDUCATIONAL RESEARCH","ESCI","256","0.8"," 488/756 ","1.3","Q3","0.8","0.1","0.55"," 430/756 ","Q3","Q3","35.5","43.19","0","0.056","0.332","Q3",
